Ordinal,Type,Added,AST
0,MULTI,30,15
0,MULTI,30,6
3,VALUE,8,14
1,CONTROL,18,82
3,VALUE,11,6
3,VALUE,81,10
0,MULTI,15,123
1,CONTROL,4,4
3,VALUE,14,0
0,MULTI,2,16
2,VAR,6,1
1,CONTROL,12,8
0,MULTI,2,23
3,VALUE,1,5
1,CONTROL,2,4
3,VALUE,2,22
0,MULTI,4,3
3,VALUE,2,2
0,MULTI,443,55
1,CONTROL,4,8
0,MULTI,18,6
0,MULTI,15,14
2,VAR,2,5
0,MULTI,2,10
0,MULTI,1,6
0,MULTI,1,8
3,VALUE,5,10
0,MULTI,8,18
2,VAR,1,78
0,MULTI,22,26
2,VAR,3,10
2,VAR,1,4
0,MULTI,4,38
3,VALUE,3,15
3,VALUE,6,14
0,MULTI,16,1
0,MULTI,3,0
2,VAR,2,4
2,VAR,3,7
3,VALUE,23,4
0,MULTI,22,11
1,CONTROL,1,31
3,VALUE,1,2
3,VALUE,4,7
3,VALUE,1,3
2,VAR,1,1
3,VALUE,1,2
3,VALUE,7,11
3,VALUE,2,8
0,MULTI,18,86
0,MULTI,21,6
0,MULTI,8,7
3,VALUE,2,10
1,CONTROL,13,1
0,MULTI,6,1
0,MULTI,2,0
3,VALUE,17,0
1,CONTROL,28,5
0,MULTI,3,3
0,MULTI,2,1
3,VALUE,20,39
3,VALUE,9,9
3,VALUE,5,11
0,MULTI,476,125
3,VALUE,1,2
3,VALUE,7,8
2,VAR,1,16
1,CONTROL,5,2
3,VALUE,5,7
0,MULTI,1,5
3,VALUE,14,24
0,MULTI,10,4
0,MULTI,2,4
0,MULTI,4,4
3,VALUE,6,0
0,MULTI,13,1
1,CONTROL,30,11
3,VALUE,11,0
0,MULTI,6,6
0,MULTI,58,0
1,CONTROL,4,4
3,VALUE,3,3
0,MULTI,6,11
0,MULTI,39,25
2,VAR,1,14
0,MULTI,12,17
1,CONTROL,2,2
0,MULTI,15,15
1,CONTROL,13,57
0,MULTI,5,55
1,CONTROL,4,8
0,MULTI,73,3
3,VALUE,1,6
0,MULTI,58,7
3,VALUE,10,0
1,CONTROL,14,80
3,VALUE,3,85
0,MULTI,51,17
3,VALUE,41,31
2,VAR,1,11
0,MULTI,3,9
2,VAR,1,5
3,VALUE,16,37
3,VALUE,4,0
3,VALUE,6,2
3,VALUE,30,83
0,MULTI,5,4
2,VAR,9,5
0,MULTI,126,200
2,VAR,4,48
3,VALUE,4,58
1,CONTROL,18,94
1,CONTROL,21,4
0,MULTI,2,1
0,MULTI,2,28
2,VAR,23,129
0,MULTI,4,2
0,MULTI,16,378
3,VALUE,9,9
3,VALUE,1,1
0,MULTI,18,2
3,VALUE,3,19
2,VAR,1,11
3,VALUE,12,10
0,MULTI,6,6
2,VAR,3,12
2,VAR,1,10
3,VALUE,6,2
0,MULTI,1,2
2,VAR,4,47
1,CONTROL,58,2
3,VALUE,1,18
3,VALUE,178,18
0,MULTI,1,42
3,VALUE,5,14
3,VALUE,63,187
0,MULTI,13,5
0,MULTI,2,6
0,MULTI,1,1
0,MULTI,5,18
3,VALUE,2,27
0,MULTI,15,3
0,MULTI,52,21
3,VALUE,2,0
1,CONTROL,14,6
0,MULTI,242,9
0,MULTI,12,0
0,MULTI,4,6
1,CONTROL,8,4
0,MULTI,2,0
3,VALUE,2,0
2,VAR,2,31
0,MULTI,33,4
3,VALUE,8,2
3,VALUE,22,29
3,VALUE,7,46
0,MULTI,14,33
2,VAR,1,5
3,VALUE,14,0
1,CONTROL,14,12
1,CONTROL,26,2
3,VALUE,2,7
2,VAR,3,12
0,MULTI,1,5
1,CONTROL,14,9
0,MULTI,2,3
0,MULTI,8,4
1,CONTROL,13,9
1,CONTROL,1,7
3,VALUE,1,0
1,CONTROL,8,68
0,MULTI,10,1
1,CONTROL,2,2
0,MULTI,2,19
3,VALUE,224,6
0,MULTI,3,0
2,VAR,3,42
2,VAR,5,43
2,VAR,2,4
0,MULTI,6,0
3,VALUE,23,150
0,MULTI,2,14
0,MULTI,2,5
1,CONTROL,2,3
0,MULTI,6,33
0,MULTI,100,8
2,VAR,1,89
2,VAR,9,146
3,VALUE,1,21
1,CONTROL,40,2
2,VAR,1,6
0,MULTI,30,84
2,VAR,1,10
0,MULTI,15,12
3,VALUE,5,2
0,MULTI,6,12
3,VALUE,6,0
0,MULTI,11,31
2,VAR,5,27
0,MULTI,7,36
1,CONTROL,9,6
3,VALUE,1,24
2,VAR,1,2
0,MULTI,2,33
0,MULTI,18,45
0,MULTI,4,5
1,CONTROL,26,23
0,MULTI,15,0
3,VALUE,3,19
3,VALUE,3,6
1,CONTROL,34,12
1,CONTROL,6,8
3,VALUE,22,0
3,VALUE,1,8
0,MULTI,1,0
1,CONTROL,36,12
0,MULTI,15,0
2,VAR,12,13
0,MULTI,2,2
1,CONTROL,6,29
0,MULTI,3,19
3,VALUE,12,0
2,VAR,1,29
3,VALUE,7,29
0,MULTI,1,5
0,MULTI,20,2
0,MULTI,7,11
0,MULTI,25,2
0,MULTI,36,25
3,VALUE,1,6
0,MULTI,19,0
2,VAR,2,7
1,CONTROL,16,4
0,MULTI,3,8
0,MULTI,1,4
0,MULTI,2,24
2,VAR,1,12
3,VALUE,61,29
3,VALUE,4,10
3,VALUE,4,3
0,MULTI,4,41
2,VAR,3,19
3,VALUE,1,3
2,VAR,2,10
1,CONTROL,28,58
2,VAR,2,57
3,VALUE,16,17
0,MULTI,2,2
0,MULTI,31,59
1,CONTROL,19,9
0,MULTI,6,3
0,MULTI,2,0
3,VALUE,4,0
2,VAR,2,13
0,MULTI,2,44
0,MULTI,15,4
2,VAR,1,103
0,MULTI,43,2
0,MULTI,1,2
3,VALUE,1,1
1,CONTROL,1,14
3,VALUE,2,5
1,CONTROL,4,33
3,VALUE,8,18
0,MULTI,5,0
3,VALUE,2,105
3,VALUE,2,34
2,VAR,6,15
3,VALUE,41,210
0,MULTI,121,13
1,CONTROL,117,43
3,VALUE,2,38
3,VALUE,8,22
3,VALUE,2,22
3,VALUE,2,1
0,MULTI,2,0
3,VALUE,1,2
0,MULTI,5,51
0,MULTI,2,2
2,VAR,2,6
0,MULTI,4,0
1,CONTROL,2,8
0,MULTI,2,3
3,VALUE,2,2
3,VALUE,2,10
0,MULTI,12,53
3,VALUE,6,2
0,MULTI,11,39
2,VAR,2,4
3,VALUE,2,3
1,CONTROL,2,6
1,CONTROL,12,16
0,MULTI,15,17
3,VALUE,4,17
0,MULTI,30,91
0,MULTI,8,4
3,VALUE,3,3
3,VALUE,1,13
2,VAR,5,16
1,CONTROL,34,1
0,MULTI,13,0
0,MULTI,4,2
0,MULTI,43,5
1,CONTROL,21,1
0,MULTI,36,86
3,VALUE,4,1
0,MULTI,84,4
2,VAR,2,36
3,VALUE,2,109
3,VALUE,1,12
0,MULTI,1,17
1,CONTROL,3,1
1,CONTROL,7,4
3,VALUE,5,14
1,CONTROL,67,9
2,VAR,2,7
0,MULTI,15,1
0,MULTI,1,16
2,VAR,13,17
1,CONTROL,12,41
2,VAR,4,6
0,MULTI,5,13
0,MULTI,6,0
2,VAR,2,2
0,MULTI,8,0
3,VALUE,1,13
3,VALUE,1,14
0,MULTI,2,5
2,VAR,8,8
0,MULTI,5,11
0,MULTI,1,5
2,VAR,1,59
3,VALUE,1,93
0,MULTI,2,10
0,MULTI,2,2
3,VALUE,12,2
3,VALUE,6,0
0,MULTI,14,2
0,MULTI,16,0
0,MULTI,5,11
3,VALUE,1,23
1,CONTROL,8,4
3,VALUE,2,0
0,MULTI,2,0
0,MULTI,42,4
0,MULTI,1,34
1,CONTROL,24,24
0,MULTI,7,40
3,VALUE,4,61
3,VALUE,4,9
0,MULTI,2,0
1,CONTROL,51,29
2,VAR,1,2
3,VALUE,1,27
1,CONTROL,90,43
2,VAR,5,54
0,MULTI,1,7
3,VALUE,1,19
0,MULTI,2,3
3,VALUE,28,93
2,VAR,4,60
0,MULTI,99,8
2,VAR,10,7
0,MULTI,39,59
0,MULTI,4,4
0,MULTI,4,4
0,MULTI,52,66
3,VALUE,10,0
3,VALUE,2,2
0,MULTI,1,2
0,MULTI,1,1
1,CONTROL,3,7
2,VAR,19,58
0,MULTI,6,3
0,MULTI,2,4
2,VAR,3,56
3,VALUE,14,22
2,VAR,3,6
0,MULTI,5,6
3,VALUE,14,0
0,MULTI,2,2
0,MULTI,3,0
2,VAR,13,1
3,VALUE,18,0
1,CONTROL,7,9
0,MULTI,17,5
0,MULTI,2,2
0,MULTI,5,162
3,VALUE,1,40
0,MULTI,56,5
0,MULTI,75,57
3,VALUE,8,61
0,MULTI,10,40
0,MULTI,23,9
3,VALUE,2,6
0,MULTI,166,31
3,VALUE,4,30
0,MULTI,5,0
1,CONTROL,4,3
0,MULTI,1,1
3,VALUE,9,32
3,VALUE,20,24
3,VALUE,9,74
3,VALUE,8,0
3,VALUE,2,0
1,CONTROL,12,22
3,VALUE,106,23
0,MULTI,3,7
0,MULTI,10,8
1,CONTROL,3,116
0,MULTI,6,2
0,MULTI,26,5
0,MULTI,8,9
0,MULTI,1,11
0,MULTI,2,3
0,MULTI,37,24
3,VALUE,13,19
0,MULTI,18,12
3,VALUE,1,3
1,CONTROL,52,6
0,MULTI,34,10
3,VALUE,1,0
3,VALUE,4,1
3,VALUE,14,0
0,MULTI,18,9
0,MULTI,3,14
3,VALUE,43,23
3,VALUE,8,2
3,VALUE,15,38
2,VAR,1,23
3,VALUE,2,3
0,MULTI,16,33
3,VALUE,2,4
0,MULTI,4,0
3,VALUE,1,56
0,MULTI,2,19
0,MULTI,3,2
0,MULTI,2,2
0,MULTI,6,7
3,VALUE,5,0
3,VALUE,4,2
3,VALUE,21,8
0,MULTI,2,19
3,VALUE,28,273
2,VAR,2,0
3,VALUE,1,3
1,CONTROL,13,0
1,CONTROL,1,0
0,MULTI,1,0
3,VALUE,4,2
1,CONTROL,4,10
3,VALUE,24,156
3,VALUE,6,3
3,VALUE,1,87
0,MULTI,6,5
3,VALUE,2,6
3,VALUE,2,3
3,VALUE,9,92
3,VALUE,3,1
0,MULTI,4,8
3,VALUE,5,131
0,MULTI,6,6
1,CONTROL,2,2
1,CONTROL,4,34
0,MULTI,2,10
1,CONTROL,11,45
3,VALUE,1,41
3,VALUE,4,43
0,MULTI,15,0
3,VALUE,29,47
1,CONTROL,10,1
1,CONTROL,71,41
1,CONTROL,7,17
3,VALUE,58,0
2,VAR,1,5
2,VAR,4,60
3,VALUE,3,8
0,MULTI,4,0
0,MULTI,34,45
1,CONTROL,1,4
0,MULTI,55,5
2,VAR,1,40
0,MULTI,9,5
0,MULTI,3,10
3,VALUE,7,42
2,VAR,11,456
0,MULTI,1,24
0,MULTI,6,17
2,VAR,1,118
0,MULTI,14,16
2,VAR,3,97
3,VALUE,4,9
0,MULTI,4,9
1,CONTROL,14,2
0,MULTI,3,2
2,VAR,3,15
0,MULTI,6,6
3,VALUE,6,6
3,VALUE,4,0
0,MULTI,4,34
0,MULTI,8,0
0,MULTI,6,2
1,CONTROL,28,2
0,MULTI,2,4
0,MULTI,2,2
0,MULTI,1,4
0,MULTI,2,1
0,MULTI,1,9
0,MULTI,1,3
2,VAR,4,3
3,VALUE,6,9
3,VALUE,2,8
3,VALUE,3,0
0,MULTI,10,41
0,MULTI,2,17
0,MULTI,4,53
0,MULTI,37,4
0,MULTI,3,0
1,CONTROL,10,15
0,MULTI,4,0
3,VALUE,12,20
0,MULTI,2,0
3,VALUE,16,23
0,MULTI,2,11
1,CONTROL,11,5
3,VALUE,5,29
2,VAR,1,1
2,VAR,1,28
0,MULTI,5,2
2,VAR,6,115
0,MULTI,34,31
1,CONTROL,4,3
0,MULTI,2,0
0,MULTI,2,93
1,CONTROL,6,2
1,CONTROL,70,7
0,MULTI,25,118
3,VALUE,8,26
0,MULTI,13,69
3,VALUE,4,0
3,VALUE,52,0
2,VAR,5,2
1,CONTROL,10,4
2,VAR,2,8
2,VAR,1,6
0,MULTI,2,5
1,CONTROL,3,59
3,VALUE,2,2
3,VALUE,6,81
0,MULTI,2,2
2,VAR,1,9
3,VALUE,3,1
1,CONTROL,24,10
3,VALUE,2,0
1,CONTROL,10,2
3,VALUE,5,4
3,VALUE,2,3
0,MULTI,7,11
0,MULTI,31,33
0,MULTI,3,3
3,VALUE,8,2
1,CONTROL,44,21
2,VAR,6,35
0,MULTI,1,2
0,MULTI,2,0
3,VALUE,2,4
1,CONTROL,4,6
3,VALUE,4,3
2,VAR,19,75
0,MULTI,7,0
0,MULTI,5,14
1,CONTROL,13,0
0,MULTI,14,6
2,VAR,3,51
1,CONTROL,9,13
3,VALUE,5,23
2,VAR,1,7
0,MULTI,2,0
1,CONTROL,8,56
3,VALUE,1,5
0,MULTI,8,6
0,MULTI,2,0
3,VALUE,6,7
3,VALUE,5,16
3,VALUE,4,3
3,VALUE,3,12
3,VALUE,28,21
2,VAR,2,3
0,MULTI,7,10
0,MULTI,2,0
0,MULTI,5,0
3,VALUE,1,2
3,VALUE,6,38
0,MULTI,4,5
1,CONTROL,10,9
0,MULTI,10,157
2,VAR,3,4
0,MULTI,5,4
3,VALUE,1,4
3,VALUE,23,29
2,VAR,2,31
0,MULTI,1,1
0,MULTI,16,317
3,VALUE,1,7
1,CONTROL,2,8
2,VAR,2,8
0,MULTI,6,15
0,MULTI,2,2
0,MULTI,144,15
0,MULTI,3,30
0,MULTI,10,28
0,MULTI,15,0
0,MULTI,1,9
0,MULTI,16,16
3,VALUE,10,14
3,VALUE,2,4
0,MULTI,6,0
0,MULTI,5,4
0,MULTI,10,34
3,VALUE,4,2
1,CONTROL,20,2
3,VALUE,1,12
0,MULTI,41,2
3,VALUE,2,2
1,CONTROL,2,2
0,MULTI,3,2
3,VALUE,6,25
0,MULTI,1,119
0,MULTI,1,5
1,CONTROL,231,46
0,MULTI,1,16
3,VALUE,196,57
2,VAR,6,158
0,MULTI,2,48
2,VAR,19,12
2,VAR,2,4
1,CONTROL,88,19
3,VALUE,116,79
3,VALUE,1,2
0,MULTI,10,4
3,VALUE,5,6
3,VALUE,13,4
2,VAR,1,58
0,MULTI,18,15
2,VAR,11,112
0,MULTI,61,12
0,MULTI,2,0
3,VALUE,8,0
2,VAR,1,13
1,CONTROL,36,0
0,MULTI,18,4
3,VALUE,4,15
3,VALUE,53,3
3,VALUE,7,2
2,VAR,1,107
2,VAR,2,15
3,VALUE,8,36
3,VALUE,33,16
1,CONTROL,1,2
3,VALUE,23,192
3,VALUE,2,4
0,MULTI,4,8
0,MULTI,2,26
2,VAR,3,24
1,CONTROL,53,37
3,VALUE,4,61
1,CONTROL,2,11
0,MULTI,2,21
3,VALUE,18,19
2,VAR,1,3
1,CONTROL,18,9
1,CONTROL,20,15
2,VAR,3,70
3,VALUE,2,36
1,CONTROL,28,29
0,MULTI,5,0
1,CONTROL,1,2
3,VALUE,4,39
1,CONTROL,4,37
2,VAR,1,3
1,CONTROL,1,5
0,MULTI,5,206
0,MULTI,2,68
0,MULTI,12,156
0,MULTI,8,8
3,VALUE,6,2
0,MULTI,2,16
2,VAR,8,17
2,VAR,7,87
1,CONTROL,26,2
1,CONTROL,16,11
1,CONTROL,2,2
3,VALUE,1,2
0,MULTI,9,0
3,VALUE,179,58
3,VALUE,13,6
3,VALUE,6,7
3,VALUE,8,3
0,MULTI,4,5
3,VALUE,8,87
0,MULTI,8,2
3,VALUE,8,12
3,VALUE,1,4
0,MULTI,44,452
1,CONTROL,2,17
2,VAR,2,3
3,VALUE,1,5
1,CONTROL,10,4
0,MULTI,10,11
2,VAR,3,15
0,MULTI,21,20
1,CONTROL,102,71
3,VALUE,1,4
2,VAR,1,2
0,MULTI,11,3
0,MULTI,4,36
2,VAR,5,25
2,VAR,1,7
3,VALUE,4,109
3,VALUE,2,6
2,VAR,3,95
3,VALUE,3,7
2,VAR,1,1
3,VALUE,2,14
1,CONTROL,54,19
0,MULTI,8,0
2,VAR,1,14
1,CONTROL,14,33
0,MULTI,77,43
0,MULTI,7,12
3,VALUE,2,5
3,VALUE,6,212
0,MULTI,64,10
0,MULTI,5,16
3,VALUE,6,0
0,MULTI,8,2
0,MULTI,4,0
0,MULTI,7,0
3,VALUE,27,61
2,VAR,1,4
3,VALUE,2,10
0,MULTI,42,203
0,MULTI,2,0
0,MULTI,10,152
0,MULTI,1,10
0,MULTI,1,3
3,VALUE,1,37
0,MULTI,10,36
0,MULTI,23,13
0,MULTI,40,0
3,VALUE,1,6
2,VAR,4,44
2,VAR,2,30
0,MULTI,9,5
1,CONTROL,4,2
2,VAR,2,7
3,VALUE,101,94
2,VAR,2,50
0,MULTI,18,128
2,VAR,1,6
0,MULTI,2,2
2,VAR,2,9
0,MULTI,1,2
2,VAR,5,3
2,VAR,2,11
0,MULTI,26,0
3,VALUE,2,5
1,CONTROL,28,58
3,VALUE,8,16
3,VALUE,22,4
1,CONTROL,14,10
0,MULTI,3,3
3,VALUE,1,2
0,MULTI,13,32
0,MULTI,4,4
1,CONTROL,17,5
1,CONTROL,11,29
1,CONTROL,3,5
0,MULTI,1,26
3,VALUE,10,39
1,CONTROL,3,25
3,VALUE,18,2
2,VAR,2,45
0,MULTI,15,1
3,VALUE,4,6
1,CONTROL,5,3
3,VALUE,6,0
0,MULTI,2,2
3,VALUE,4,0
0,MULTI,1,6
3,VALUE,114,117
3,VALUE,2,2
1,CONTROL,18,25
3,VALUE,27,65
3,VALUE,1,13
3,VALUE,1,0
1,CONTROL,27,130
3,VALUE,1,12
1,CONTROL,6,13
2,VAR,1,26
1,CONTROL,72,67
0,MULTI,2,10
2,VAR,1,1
1,CONTROL,46,54
2,VAR,2,26
0,MULTI,4,6
3,VALUE,1,8
0,MULTI,2,4
2,VAR,1,11
3,VALUE,1,2
0,MULTI,21,1
0,MULTI,1,2
3,VALUE,2,2
3,VALUE,4,34
2,VAR,13,110
3,VALUE,8,7
0,MULTI,1,25
3,VALUE,1,107
0,MULTI,80,103
3,VALUE,6,2
3,VALUE,1,16
0,MULTI,2,2
3,VALUE,5,10
1,CONTROL,2,35
2,VAR,40,41
0,MULTI,1,15
2,VAR,1,2
0,MULTI,1,4
0,MULTI,214,2
1,CONTROL,65,18
3,VALUE,3,5
2,VAR,1,7
1,CONTROL,1,9
3,VALUE,6,7
3,VALUE,7,2
0,MULTI,20,15
3,VALUE,28,46
1,CONTROL,6,2
2,VAR,1,13
3,VALUE,8,5
0,MULTI,1,13
1,CONTROL,26,50
1,CONTROL,15,8
3,VALUE,3,4
3,VALUE,4,8
3,VALUE,2,6
1,CONTROL,73,6
0,MULTI,12,19
1,CONTROL,8,2
0,MULTI,4,0
0,MULTI,1,6
1,CONTROL,15,13
0,MULTI,1,32
3,VALUE,2,22
1,CONTROL,5,18
0,MULTI,416,11
0,MULTI,12,0
2,VAR,2,9
1,CONTROL,42,24
0,MULTI,5,5
0,MULTI,11,5
3,VALUE,7,94
2,VAR,7,32
3,VALUE,11,0
2,VAR,1,2
0,MULTI,27,0
3,VALUE,1,2
2,VAR,1,125
0,MULTI,31,2
3,VALUE,3,13
2,VAR,1,6
0,MULTI,9,2
0,MULTI,14,4
3,VALUE,3,6
3,VALUE,2,2
3,VALUE,4,0
3,VALUE,12,26
0,MULTI,2,0
3,VALUE,1,1
2,VAR,32,6
0,MULTI,2,2
0,MULTI,6,0
2,VAR,5,95
2,VAR,2,10
2,VAR,1,7
3,VALUE,10,8
0,MULTI,3,2
3,VALUE,321,5
0,MULTI,8,65
1,CONTROL,30,8
3,VALUE,7,268
3,VALUE,1,3
0,MULTI,18,12
1,CONTROL,6,5
0,MULTI,50,111
3,VALUE,3,19
3,VALUE,1,4
3,VALUE,6,4
1,CONTROL,9,7
2,VAR,4,26
3,VALUE,3,9
1,CONTROL,4,9
0,MULTI,2,0
0,MULTI,1,1
2,VAR,1,34
0,MULTI,33,66
0,MULTI,1,26
0,MULTI,1,5
0,MULTI,6,2
0,MULTI,4,8
0,MULTI,40,8
3,VALUE,2,7
0,MULTI,2,2
2,VAR,2,6
0,MULTI,2,2
3,VALUE,12,22
0,MULTI,1,1
0,MULTI,10,9
3,VALUE,5,16
3,VALUE,1,0
0,MULTI,9,15
1,CONTROL,13,0
0,MULTI,15,0
0,MULTI,31,6
3,VALUE,94,4
3,VALUE,1,3
2,VAR,2,0
1,CONTROL,15,60
2,VAR,3,8
2,VAR,4,7
0,MULTI,76,8
3,VALUE,3,7
1,CONTROL,25,11
1,CONTROL,26,2
2,VAR,7,9
0,MULTI,1,4
3,VALUE,6,0
2,VAR,3,54
3,VALUE,9,41
1,CONTROL,13,2
3,VALUE,7,3
1,CONTROL,10,16
2,VAR,4,17
2,VAR,2,2
3,VALUE,15,93
0,MULTI,6,32
0,MULTI,2,7
3,VALUE,25,305
2,VAR,2,3
0,MULTI,2,0
1,CONTROL,2,2
3,VALUE,2,6
1,CONTROL,12,18
3,VALUE,6,14
0,MULTI,87,4
0,MULTI,4,1
2,VAR,1,7
0,MULTI,5,31
2,VAR,2,48
3,VALUE,2,1
2,VAR,3,3
0,MULTI,23,9
0,MULTI,5,1
0,MULTI,23,74
1,CONTROL,2,2
2,VAR,22,203
2,VAR,2,5
1,CONTROL,6,4
0,MULTI,6,9
3,VALUE,8,2
2,VAR,3,39
1,CONTROL,38,52
0,MULTI,6,0
2,VAR,2,2
0,MULTI,40,1
0,MULTI,6,68
3,VALUE,8,2
3,VALUE,6,0
1,CONTROL,37,26
3,VALUE,12,0
3,VALUE,6,4
1,CONTROL,20,17
0,MULTI,16,2
3,VALUE,2,0
0,MULTI,4,23
3,VALUE,4,105
1,CONTROL,178,5
0,MULTI,4,27
0,MULTI,15,0
3,VALUE,1,30
3,VALUE,27,61
3,VALUE,1,13
3,VALUE,40,101
3,VALUE,2,6
0,MULTI,5,79
2,VAR,1,24
2,VAR,1,13
3,VALUE,1,1
3,VALUE,2,23
0,MULTI,113,19
0,MULTI,1,7
3,VALUE,2,29
2,VAR,2,5
3,VALUE,4,4
3,VALUE,6,8
0,MULTI,83,9
0,MULTI,10,0
1,CONTROL,10,5
2,VAR,2,19
1,CONTROL,4,3
3,VALUE,10,4
0,MULTI,5,39
0,MULTI,1,133
0,MULTI,2,34
0,MULTI,76,13
2,VAR,2,10
3,VALUE,3,29
3,VALUE,3,23
3,VALUE,11,0
1,CONTROL,12,2
3,VALUE,54,17
3,VALUE,18,13
0,MULTI,1,2
3,VALUE,10,0
1,CONTROL,4,7
3,VALUE,3,4
0,MULTI,4,2
1,CONTROL,82,12
2,VAR,2,8
2,VAR,10,96
0,MULTI,2,33
0,MULTI,11,5
0,MULTI,1,2
1,CONTROL,4,14
3,VALUE,6,27
2,VAR,1,1
2,VAR,1,25
0,MULTI,29,2
2,VAR,1,2
0,MULTI,15,0
3,VALUE,2,6
0,MULTI,3,16
0,MULTI,4,167
2,VAR,3,55
0,MULTI,5,43
0,MULTI,3,3
1,CONTROL,16,3
0,MULTI,3,13
0,MULTI,6,4
0,MULTI,21,11
0,MULTI,1,2
1,CONTROL,20,3
0,MULTI,10,6
1,CONTROL,2,7
1,CONTROL,6,18
1,CONTROL,6,5
0,MULTI,62,373
3,VALUE,2,5
3,VALUE,6,0
0,MULTI,3,6
2,VAR,2,43
3,VALUE,2,3
3,VALUE,3,31
2,VAR,1,0
2,VAR,1,21
2,VAR,1,37
3,VALUE,12,6
3,VALUE,7,0
0,MULTI,13,1
3,VALUE,2,32
0,MULTI,4,8
0,MULTI,4,2
0,MULTI,1,6
0,MULTI,1,7
0,MULTI,1,2
0,MULTI,15,138
3,VALUE,1,8
0,MULTI,8,52
0,MULTI,1,9
1,CONTROL,10,11
3,VALUE,2,4
0,MULTI,1,2
1,CONTROL,1,2
3,VALUE,3,7
1,CONTROL,41,7
0,MULTI,8,47
3,VALUE,35,26
0,MULTI,4,13
3,VALUE,28,0
3,VALUE,2,1
3,VALUE,1,161
0,MULTI,17,7
0,MULTI,240,126
0,MULTI,2,0
0,MULTI,4,3
0,MULTI,2,0
3,VALUE,5,19
0,MULTI,98,2
0,MULTI,30,19
0,MULTI,3,9
3,VALUE,13,2
0,MULTI,2,2
0,MULTI,12,31
1,CONTROL,4,10
2,VAR,1,34
0,MULTI,6,23
3,VALUE,5,0
3,VALUE,1,8
0,MULTI,12,2
2,VAR,6,131
0,MULTI,1,3
1,CONTROL,3,25
3,VALUE,2,13
0,MULTI,2,45
1,CONTROL,51,37
0,MULTI,2,3
0,MULTI,2,33
3,VALUE,4,0
0,MULTI,1,3
1,CONTROL,26,9
3,VALUE,1,11
3,VALUE,2,7
2,VAR,3,9
1,CONTROL,1,5
0,MULTI,4,0
3,VALUE,2,36
3,VALUE,6,0
0,MULTI,1,8
0,MULTI,37,3
2,VAR,21,83
2,VAR,5,2
1,CONTROL,106,12
3,VALUE,24,14
3,VALUE,5,5
0,MULTI,93,6
2,VAR,1,0
2,VAR,17,17
1,CONTROL,18,4
3,VALUE,1,1
0,MULTI,1,7
3,VALUE,12,97
0,MULTI,1,52
0,MULTI,12,5
1,CONTROL,4,3
1,CONTROL,747,62
2,VAR,1,15
0,MULTI,1,4
1,CONTROL,190,2
2,VAR,7,0
0,MULTI,462,47
0,MULTI,1,3
0,MULTI,6,3
2,VAR,1,62
2,VAR,7,94
3,VALUE,1,18
2,VAR,1,13
0,MULTI,2,3
0,MULTI,1,0
0,MULTI,32,456
3,VALUE,4,6
0,MULTI,1,10
2,VAR,1,10
2,VAR,1,23
3,VALUE,6,48
3,VALUE,4,4
1,CONTROL,182,21
3,VALUE,1,4
0,MULTI,2,4
0,MULTI,1,38
0,MULTI,2,4
3,VALUE,6,19
0,MULTI,76,27
3,VALUE,2,24
3,VALUE,1,14
0,MULTI,1,4
2,VAR,1,228
3,VALUE,27,41
0,MULTI,30,6
3,VALUE,1,20
1,CONTROL,83,8
3,VALUE,4,0
3,VALUE,2,0
0,MULTI,13,0
3,VALUE,10,4
0,MULTI,86,177
1,CONTROL,25,3
3,VALUE,6,12
1,CONTROL,1,3
0,MULTI,10,0
3,VALUE,3,12
0,MULTI,2,51
0,MULTI,28,17
3,VALUE,1,1
3,VALUE,25,205
3,VALUE,3,49
3,VALUE,12,52
2,VAR,6,40
0,MULTI,6,6
0,MULTI,5,197
0,MULTI,1,2
0,MULTI,35,94
3,VALUE,6,25
2,VAR,2,8
3,VALUE,1,17
3,VALUE,2,0
0,MULTI,36,28
0,MULTI,2,130
3,VALUE,3,1
0,MULTI,1,2
1,CONTROL,36,14
1,CONTROL,38,8
2,VAR,26,67
0,MULTI,6,0
3,VALUE,2,3
3,VALUE,2,24
0,MULTI,7,1
2,VAR,4,123
2,VAR,5,59
0,MULTI,19,6
0,MULTI,27,24
2,VAR,21,59
0,MULTI,3,0
2,VAR,1,65
0,MULTI,7,40
2,VAR,5,59
1,CONTROL,4,8
3,VALUE,1,0
3,VALUE,4,5
2,VAR,1,9
0,MULTI,2,23
0,MULTI,159,9
2,VAR,1,8
0,MULTI,3,12
0,MULTI,8,66
0,MULTI,6,0
0,MULTI,35,8
2,VAR,1,5
0,MULTI,1,3
2,VAR,6,25
3,VALUE,8,28
3,VALUE,13,2
3,VALUE,3,9
0,MULTI,4,0
3,VALUE,13,2
3,VALUE,7,22
0,MULTI,106,11
3,VALUE,2,2
0,MULTI,4,3
3,VALUE,21,19
1,CONTROL,1,18
3,VALUE,8,130
3,VALUE,2,72
2,VAR,14,22
0,MULTI,266,110
0,MULTI,2,106
0,MULTI,4,2
0,MULTI,4,0
3,VALUE,3,1
3,VALUE,2,2
0,MULTI,2,6
3,VALUE,23,12
3,VALUE,48,7
3,VALUE,13,8
3,VALUE,2,2
0,MULTI,74,10
0,MULTI,1,2
1,CONTROL,108,1
3,VALUE,3,22
3,VALUE,39,16
1,CONTROL,7,0
2,VAR,51,169
0,MULTI,2,0
