Ordinal,Type,Added,AST
3,VALUE,24,5
3,VALUE,16,8
1,CONTROL,6,6
1,CONTROL,98,74
0,MULTI,267,96
1,CONTROL,6,6
0,MULTI,4,58
3,VALUE,4,4
3,VALUE,8,5
1,CONTROL,2,2
0,MULTI,2,9
3,VALUE,3,41
1,CONTROL,1,17
2,VAR,6,9
3,VALUE,95,62
3,VALUE,38,14
2,VAR,15,28
0,MULTI,70,62
0,MULTI,118,18
0,MULTI,15,10
3,VALUE,30,10
0,MULTI,11,7
3,VALUE,2,2
1,CONTROL,2,5
3,VALUE,5,3
0,MULTI,7,11
0,MULTI,5,11
2,VAR,52,38
0,MULTI,29,9
1,CONTROL,44,60
1,CONTROL,5,5
1,CONTROL,2,4
1,CONTROL,5,12
2,VAR,40,21
2,VAR,1,3
0,MULTI,2,9
0,MULTI,87,26
3,VALUE,18,20
0,MULTI,14,8
0,MULTI,61,17
0,MULTI,4,14
3,VALUE,105,54
1,CONTROL,10,2
3,VALUE,2,0
0,MULTI,8,6
0,MULTI,58,15
2,VAR,16,26
2,VAR,2,8
3,VALUE,16,7
1,CONTROL,2,2
3,VALUE,13,15
2,VAR,4,2
3,VALUE,4,4
0,MULTI,12,0
1,CONTROL,1,7
3,VALUE,67,114
3,VALUE,3,51
0,MULTI,33,8
1,CONTROL,13,0
2,VAR,6,7
2,VAR,9,33
1,CONTROL,88,39
2,VAR,21,46
3,VALUE,21,4
0,MULTI,1357,6
1,CONTROL,292,399
2,VAR,9,3
0,MULTI,42,0
1,CONTROL,3,3
0,MULTI,6,4
0,MULTI,4,0
3,VALUE,1,6
0,MULTI,3,6
0,MULTI,68,5
3,VALUE,15,11
0,MULTI,10,1
0,MULTI,125,28
3,VALUE,4,16
0,MULTI,17,10
1,CONTROL,5,5
3,VALUE,24,8
0,MULTI,91,31
3,VALUE,2,2
1,CONTROL,37,13
2,VAR,3,4
1,CONTROL,1,3
2,VAR,5,9
1,CONTROL,2,3
0,MULTI,8,2
2,VAR,8,10
0,MULTI,22,5
1,CONTROL,7,11
3,VALUE,135,22
3,VALUE,11,13
3,VALUE,64,59
3,VALUE,4,4
3,VALUE,7,13
1,CONTROL,24,32
3,VALUE,2,0
0,MULTI,191,35
2,VAR,16,10
3,VALUE,35,174
0,MULTI,3,6
0,MULTI,1,1
1,CONTROL,16,17
1,CONTROL,11,27
1,CONTROL,9,110
0,MULTI,104,8
2,VAR,14,17
3,VALUE,1,1
3,VALUE,6,2
2,VAR,3,8
0,MULTI,13,4
1,CONTROL,6,2
2,VAR,1,11
0,MULTI,27,15
0,MULTI,2,0
1,CONTROL,34,4
3,VALUE,2,12
3,VALUE,2,0
2,VAR,12,6
0,MULTI,106,36
3,VALUE,4,0
3,VALUE,49,69
0,MULTI,2,2
1,CONTROL,10,12
0,MULTI,20,8
3,VALUE,12,4
0,MULTI,70,4
2,VAR,85,73
3,VALUE,20,24
2,VAR,6,7
3,VALUE,59,142
1,CONTROL,22,18
2,VAR,40,212
1,CONTROL,1,2
3,VALUE,44,22
1,CONTROL,2,2
3,VALUE,10,10
1,CONTROL,5,16
2,VAR,16,32
0,MULTI,97,25
0,MULTI,20,1
3,VALUE,25,23
3,VALUE,64,160
3,VALUE,3,0
1,CONTROL,31,36
1,CONTROL,5,13
0,MULTI,12,7
2,VAR,1,59
3,VALUE,19,211
1,CONTROL,1,8
1,CONTROL,199,7
0,MULTI,32,6
0,MULTI,6,10
1,CONTROL,44,25
3,VALUE,3,2
1,CONTROL,9,16
0,MULTI,2,1
2,VAR,3,6
3,VALUE,2,11
3,VALUE,9,8
1,CONTROL,13,30
3,VALUE,30,32
3,VALUE,8,2
1,CONTROL,1,15
0,MULTI,32,26
1,CONTROL,13,0
3,VALUE,3,3
2,VAR,3,8
2,VAR,3,11
0,MULTI,2,0
0,MULTI,52,22
3,VALUE,7,37
3,VALUE,2,3
3,VALUE,3,0
3,VALUE,6,83
2,VAR,8,15
0,MULTI,40,4
2,VAR,379,497
1,CONTROL,73,34
0,MULTI,10,0
0,MULTI,14,1
2,VAR,4,4
2,VAR,4,144
1,CONTROL,10,2
0,MULTI,16,7
0,MULTI,28,7
1,CONTROL,8,8
2,VAR,24,35
0,MULTI,80,42
1,CONTROL,1,4
0,MULTI,4,0
0,MULTI,10,2
0,MULTI,14,34
0,MULTI,30,34
3,VALUE,13,20
0,MULTI,13,3
0,MULTI,2,18
1,CONTROL,29,20
2,VAR,2,5
3,VALUE,6,1
0,MULTI,2,104
3,VALUE,5,9
3,VALUE,24,14
2,VAR,49,119
3,VALUE,19,10
1,CONTROL,10,20
2,VAR,52,35
2,VAR,46,52
0,MULTI,70,11
3,VALUE,181,49
3,VALUE,89,10
0,MULTI,4,2
3,VALUE,105,70
3,VALUE,46,142
1,CONTROL,2,7
2,VAR,6,14
0,MULTI,16,7
3,VALUE,30,12
0,MULTI,9,5
0,MULTI,7,2
0,MULTI,4,25
3,VALUE,2,1
0,MULTI,141,47
3,VALUE,15,18
2,VAR,1,75
3,VALUE,3,6
1,CONTROL,6,8
0,MULTI,873,192
3,VALUE,65,89
2,VAR,20,26
2,VAR,5,6
2,VAR,1,15
0,MULTI,40,6
1,CONTROL,49,50
0,MULTI,28,6
2,VAR,18,14
3,VALUE,7,4
3,VALUE,22,4
0,MULTI,218,53
2,VAR,8,8
0,MULTI,2,1
2,VAR,82,43
3,VALUE,4,4
2,VAR,2,2
1,CONTROL,21,17
3,VALUE,3,4
2,VAR,449,212
0,MULTI,4,2
3,VALUE,7,8
2,VAR,2,2
3,VALUE,7,0
2,VAR,2,4
0,MULTI,26,10
2,VAR,16,22
3,VALUE,6,7
2,VAR,6,4
1,CONTROL,12,17
3,VALUE,24,4
2,VAR,18,12
2,VAR,6,7
2,VAR,1,5
2,VAR,18,48
0,MULTI,5,4
0,MULTI,19,26
2,VAR,11,25
3,VALUE,4,5
3,VALUE,42,24
3,VALUE,82,85
0,MULTI,86,8
3,VALUE,20,4
1,CONTROL,11,0
3,VALUE,10,6
1,CONTROL,274,373
0,MULTI,2,1
3,VALUE,4,4
3,VALUE,4,1
1,CONTROL,254,189
2,VAR,68,31
2,VAR,4,7
0,MULTI,5,3
3,VALUE,11,9
0,MULTI,15,80
0,MULTI,11,0
3,VALUE,67,20
3,VALUE,3,2
3,VALUE,1,25
2,VAR,5,10
0,MULTI,13,7
1,CONTROL,14,4
0,MULTI,13,4
0,MULTI,8,4
3,VALUE,2,1
2,VAR,5,5
0,MULTI,110,2
3,VALUE,12,29
2,VAR,2,2
1,CONTROL,14,49
0,MULTI,3,0
0,MULTI,16,4
0,MULTI,46,1
1,CONTROL,9,9
3,VALUE,4,6
2,VAR,32,43
0,MULTI,12,4
1,CONTROL,2,5
1,CONTROL,2,4
0,MULTI,1,5
0,MULTI,92,8
2,VAR,14,18
3,VALUE,11,6
3,VALUE,4,0
0,MULTI,41,41
3,VALUE,92,40
2,VAR,29,19
3,VALUE,6,4
3,VALUE,719,125
1,CONTROL,58,59
3,VALUE,5,2
3,VALUE,1,17
0,MULTI,6,14
3,VALUE,2,2
3,VALUE,2,20
3,VALUE,25,11
0,MULTI,3,16
3,VALUE,8,39
0,MULTI,578,227
3,VALUE,3,7
3,VALUE,15,5
3,VALUE,14,9
1,CONTROL,13,0
2,VAR,6,13
1,CONTROL,318,128
3,VALUE,2,2
3,VALUE,2,2
3,VALUE,2,38
0,MULTI,16,8
2,VAR,2,8
3,VALUE,8,24
0,MULTI,2,48
3,VALUE,12,12
1,CONTROL,10,26
2,VAR,19,27
2,VAR,1,1
2,VAR,20,42
1,CONTROL,2,3
2,VAR,56,34
3,VALUE,18,16
1,CONTROL,12,2
3,VALUE,7,21
3,VALUE,6,13
0,MULTI,26,2
0,MULTI,16,4
1,CONTROL,49,29
0,MULTI,4,0
0,MULTI,30,2
3,VALUE,70,18
3,VALUE,1,0
1,CONTROL,11,9
1,CONTROL,36,57
2,VAR,3,3
1,CONTROL,31,29
3,VALUE,16,7
1,CONTROL,39,30
1,CONTROL,138,16
2,VAR,38,50
3,VALUE,33,108
2,VAR,3,4
3,VALUE,7,0
0,MULTI,49,9
1,CONTROL,7,2
1,CONTROL,2,4
0,MULTI,445,39
2,VAR,5,13
0,MULTI,16,2
1,CONTROL,98,106
1,CONTROL,8,8
0,MULTI,3,2
2,VAR,18,23
2,VAR,1,0
0,MULTI,4,2
3,VALUE,12,7
2,VAR,4,8
1,CONTROL,4,3
0,MULTI,24,0
2,VAR,2,2
2,VAR,7,25
3,VALUE,4,2
2,VAR,14,41
0,MULTI,1,1
2,VAR,14,54
3,VALUE,3,4
3,VALUE,28,26
2,VAR,6,6
1,CONTROL,12,0
0,MULTI,39,17
2,VAR,6,12
0,MULTI,27,11
3,VALUE,7,38
2,VAR,45,29
2,VAR,8,10
1,CONTROL,6,6
0,MULTI,348,72
1,CONTROL,9,11
3,VALUE,8,24
2,VAR,18,14
2,VAR,27,182
3,VALUE,3,6
0,MULTI,29,8
0,MULTI,6,1
1,CONTROL,22,16
3,VALUE,11,15
0,MULTI,24,7
3,VALUE,22,28
1,CONTROL,3,4
0,MULTI,272,132
0,MULTI,11,9
3,VALUE,108,42
3,VALUE,35,25
3,VALUE,8,11
1,CONTROL,13,0
2,VAR,22,26
3,VALUE,3,2
3,VALUE,30,1
1,CONTROL,7,7
0,MULTI,11,20
0,MULTI,189,60
0,MULTI,42,10
3,VALUE,4,4
1,CONTROL,43,26
0,MULTI,8,3
0,MULTI,27,8
2,VAR,2,4
0,MULTI,122,55
3,VALUE,6,4
0,MULTI,5,4
1,CONTROL,46,1
3,VALUE,9,5
3,VALUE,14,15
2,VAR,7,9
0,MULTI,2,0
0,MULTI,284,9
1,CONTROL,48,17
3,VALUE,33,33
1,CONTROL,2,6
0,MULTI,2,2
1,CONTROL,34,34
2,VAR,1,7
0,MULTI,4,8
3,VALUE,8,9
3,VALUE,22,18
3,VALUE,3,3
0,MULTI,166,105
1,CONTROL,7,9
2,VAR,11,19
0,MULTI,308,80
2,VAR,2,3
2,VAR,1,30
3,VALUE,6,6
1,CONTROL,5,11
1,CONTROL,5,5
3,VALUE,1,2
0,MULTI,81,12
3,VALUE,5,6
3,VALUE,1,32
3,VALUE,25,21
1,CONTROL,15,13
0,MULTI,1,4
1,CONTROL,24,28
3,VALUE,10,16
3,VALUE,22,10
2,VAR,6,41
3,VALUE,90,57
3,VALUE,6,2
1,CONTROL,1,2
3,VALUE,7,7
3,VALUE,14,7
2,VAR,7,7
3,VALUE,2,6
3,VALUE,6,77
0,MULTI,12,149
1,CONTROL,38,28
1,CONTROL,27,2
2,VAR,19,38
1,CONTROL,19,15
2,VAR,2,4
3,VALUE,2,1
2,VAR,2,6
1,CONTROL,4,10
0,MULTI,18,4
3,VALUE,43,21
0,MULTI,8,14
3,VALUE,5,18
2,VAR,18,15
0,MULTI,2,2
2,VAR,30,65
1,CONTROL,134,324
3,VALUE,14,12
1,CONTROL,3,4
3,VALUE,19,14
1,CONTROL,4,11
0,MULTI,42,12
1,CONTROL,2,2
1,CONTROL,2,6
3,VALUE,22,39
0,MULTI,16,1
3,VALUE,2,4
3,VALUE,189,75
0,MULTI,4,1
1,CONTROL,284,122
3,VALUE,19,20
0,MULTI,88,2
1,CONTROL,12,13
2,VAR,2,6
1,CONTROL,36,58
2,VAR,2,2
3,VALUE,61,51
0,MULTI,494,97
3,VALUE,3,14
3,VALUE,20,121
3,VALUE,8,1
2,VAR,131,316
3,VALUE,10,30
0,MULTI,12,113
0,MULTI,16,2
3,VALUE,6,7
2,VAR,11,17
1,CONTROL,8,61
2,VAR,4,22
3,VALUE,2,5
0,MULTI,64,9
1,CONTROL,1,2
0,MULTI,4,2
3,VALUE,8,0
3,VALUE,26,38
2,VAR,11,3
3,VALUE,6,3
2,VAR,1,13
0,MULTI,252,33
0,MULTI,17,11
2,VAR,53,121
0,MULTI,28,27
0,MULTI,31,9
3,VALUE,10,0
0,MULTI,2,3
0,MULTI,33,0
2,VAR,9,11
0,MULTI,4,1
1,CONTROL,13,0
0,MULTI,1177,611
1,CONTROL,2,1
0,MULTI,48,7
2,VAR,131,39
1,CONTROL,11,18
0,MULTI,130,20
2,VAR,9,45
2,VAR,1,9
1,CONTROL,50,71
0,MULTI,36,3
2,VAR,77,262
2,VAR,20,88
0,MULTI,3,1
3,VALUE,16,4
0,MULTI,3,19
2,VAR,1,11
0,MULTI,15,2
3,VALUE,8,13
0,MULTI,71,141
1,CONTROL,116,4
0,MULTI,4,2
3,VALUE,20,16
3,VALUE,34,0
3,VALUE,9,11
3,VALUE,3,0
3,VALUE,2,0
2,VAR,2,8
0,MULTI,6,1
0,MULTI,3,4
3,VALUE,19,11
3,VALUE,13,1
3,VALUE,6,11
3,VALUE,34,7
0,MULTI,8,80
1,CONTROL,46,16
0,MULTI,87,51
0,MULTI,395,172
2,VAR,20,21
2,VAR,11,11
1,CONTROL,2,4
0,MULTI,72,22
0,MULTI,22,3
0,MULTI,45,12
2,VAR,3,30
1,CONTROL,90,19
0,MULTI,2,17
1,CONTROL,6,19
2,VAR,59,113
3,VALUE,24,25
2,VAR,2,7
0,MULTI,2,2
1,CONTROL,9,2
3,VALUE,8,4
1,CONTROL,1,14
0,MULTI,27,14
0,MULTI,14,9
2,VAR,144,65
0,MULTI,4,0
1,CONTROL,12,20
3,VALUE,4,0
0,MULTI,31,8
3,VALUE,39,6
3,VALUE,20,0
1,CONTROL,34,11
0,MULTI,21,7
3,VALUE,10,10
2,VAR,25,38
3,VALUE,4,12
1,CONTROL,108,30
2,VAR,18,60
1,CONTROL,21,4
0,MULTI,1,0
0,MULTI,14,5
0,MULTI,22,8
0,MULTI,47,30
2,VAR,10,23
3,VALUE,2,12
3,VALUE,44,45
2,VAR,1,110
3,VALUE,18,29
1,CONTROL,20,27
3,VALUE,4,2
1,CONTROL,14,20
1,CONTROL,7,9
1,CONTROL,154,32
3,VALUE,26,51
1,CONTROL,21,9
0,MULTI,9,5
2,VAR,3,1
0,MULTI,20,0
0,MULTI,3,0
2,VAR,12,12
2,VAR,11,14
3,VALUE,7,5
3,VALUE,4,0
2,VAR,6,9
0,MULTI,51,14
0,MULTI,4,1
1,CONTROL,76,28
2,VAR,27,28
0,MULTI,45,20
0,MULTI,8,3
3,VALUE,6,3
2,VAR,3,1
2,VAR,17,29
1,CONTROL,22,22
0,MULTI,12,4
0,MULTI,4,2
1,CONTROL,7,7
1,CONTROL,10,2
0,MULTI,2,3
1,CONTROL,7,7
3,VALUE,17,145
2,VAR,9,15
1,CONTROL,15,21
0,MULTI,10,64
0,MULTI,26,3
1,CONTROL,6,10
0,MULTI,164,35
3,VALUE,23,42
2,VAR,2,12
1,CONTROL,2,2
3,VALUE,4,13
1,CONTROL,3,3
0,MULTI,2,3
0,MULTI,4,2
1,CONTROL,22,24
0,MULTI,12,14
1,CONTROL,18,26
2,VAR,75,68
1,CONTROL,22,23
1,CONTROL,7,16
2,VAR,15,33
2,VAR,14,18
1,CONTROL,5,5
1,CONTROL,5,42
0,MULTI,8,3
0,MULTI,65,56
0,MULTI,52,2
0,MULTI,59,2
3,VALUE,2,0
1,CONTROL,10,10
1,CONTROL,3,6
0,MULTI,1,27
3,VALUE,4,4
1,CONTROL,8,6
3,VALUE,1,81
0,MULTI,18,11
0,MULTI,4,6
0,MULTI,51,10
0,MULTI,20,3
0,MULTI,6,5
0,MULTI,7,3
3,VALUE,18,15
0,MULTI,7,5
3,VALUE,9,6
1,CONTROL,9,22
1,CONTROL,32,24
1,CONTROL,6,6
1,CONTROL,4,10
2,VAR,39,29
1,CONTROL,3,5
0,MULTI,22,31
1,CONTROL,11,5
0,MULTI,50,37
0,MULTI,15,66
0,MULTI,1,7
3,VALUE,2,4
0,MULTI,4,6
2,VAR,17,11
3,VALUE,19,12
2,VAR,4,6
0,MULTI,454,158
0,MULTI,2,529
3,VALUE,4,2
3,VALUE,3,57
2,VAR,1,7
0,MULTI,56,11
3,VALUE,4,45
0,MULTI,15,11
2,VAR,3,4
2,VAR,38,31
0,MULTI,116,14
3,VALUE,4,4
1,CONTROL,12,28
2,VAR,4,36
0,MULTI,6,0
3,VALUE,10,13
0,MULTI,1,2
2,VAR,5,5
1,CONTROL,15,2
3,VALUE,6,9
0,MULTI,2,6
0,MULTI,19,4
2,VAR,7,13
3,VALUE,7,5
1,CONTROL,4,4
1,CONTROL,1,9
0,MULTI,5,1
3,VALUE,7,8
1,CONTROL,30,30
2,VAR,50,54
2,VAR,10,12
1,CONTROL,16,30
1,CONTROL,2,2
3,VALUE,133,1
0,MULTI,50,112
0,MULTI,8,2
3,VALUE,1,30
2,VAR,12,10
0,MULTI,12,211
0,MULTI,72,9
3,VALUE,6,5
2,VAR,9,145
0,MULTI,4,2
0,MULTI,34,4
2,VAR,12,13
0,MULTI,33,25
2,VAR,2,45
2,VAR,4,149
3,VALUE,2,7
3,VALUE,7,14
0,MULTI,6,4
0,MULTI,36,2
3,VALUE,28,98
0,MULTI,134,11
3,VALUE,2,8
3,VALUE,3,2
1,CONTROL,65,5
1,CONTROL,1,7
2,VAR,10,4
3,VALUE,11,5
3,VALUE,11,19
1,CONTROL,8,25
0,MULTI,10,6
2,VAR,6,6
1,CONTROL,10,19
0,MULTI,43,26
0,MULTI,74,31
0,MULTI,12,18
1,CONTROL,14,2
3,VALUE,53,33
1,CONTROL,2,4
2,VAR,143,91
0,MULTI,3,2
3,VALUE,71,39
1,CONTROL,12,12
0,MULTI,80,26
3,VALUE,2,2
1,CONTROL,97,105
0,MULTI,8,20
3,VALUE,28,36
1,CONTROL,16,25
2,VAR,1,12
0,MULTI,47,12
0,MULTI,6,2
0,MULTI,180,44
3,VALUE,4,2
2,VAR,3,12
1,CONTROL,4,4
0,MULTI,17,17
1,CONTROL,72,2
3,VALUE,2,2
1,CONTROL,6,9
0,MULTI,8,4
3,VALUE,8,6
2,VAR,90,100
0,MULTI,11,10
3,VALUE,15,13
0,MULTI,296,8
0,MULTI,21,12
1,CONTROL,18,0
0,MULTI,203,79
1,CONTROL,90,9
2,VAR,2,5
2,VAR,4,28
0,MULTI,12,17
0,MULTI,18,2
0,MULTI,2,2
3,VALUE,9,19
3,VALUE,2,0
2,VAR,29,60
2,VAR,6,14
1,CONTROL,45,34
3,VALUE,10,35
0,MULTI,38,21
3,VALUE,31,14
0,MULTI,180,33
3,VALUE,7,14
3,VALUE,20,51
2,VAR,7,8
0,MULTI,75,38
1,CONTROL,10,10
3,VALUE,5,1
1,CONTROL,2,2
2,VAR,90,62
3,VALUE,5,1
1,CONTROL,2,5
3,VALUE,21,3
3,VALUE,8,11
2,VAR,16,8
1,CONTROL,6,10
0,MULTI,10,2
1,CONTROL,77,84
2,VAR,3,18
3,VALUE,1,37
3,VALUE,8,12
2,VAR,3,11
3,VALUE,3,1
2,VAR,1,4
2,VAR,60,120
0,MULTI,2,4
1,CONTROL,28,45
0,MULTI,6,8
0,MULTI,2,2
2,VAR,14,22
1,CONTROL,5,31
0,MULTI,82,28
1,CONTROL,27,39
3,VALUE,27,0
2,VAR,53,49
1,CONTROL,7,7
1,CONTROL,16,16
1,CONTROL,3,4
0,MULTI,11,2
2,VAR,1,19
3,VALUE,1,2
3,VALUE,2,0
1,CONTROL,13,16
3,VALUE,18,12
3,VALUE,196,66
1,CONTROL,13,66
1,CONTROL,4,4
3,VALUE,5,6
0,MULTI,18,4
3,VALUE,29,48
1,CONTROL,2,4
3,VALUE,4,2
3,VALUE,11,13
0,MULTI,26,0
3,VALUE,26,17
0,MULTI,11,0
1,CONTROL,7,11
3,VALUE,14,7
0,MULTI,59,24
0,MULTI,34,22
1,CONTROL,2,4
1,CONTROL,30,19
2,VAR,23,39
0,MULTI,35,17
3,VALUE,39,24
0,MULTI,10,3
3,VALUE,16,18
2,VAR,2,5
1,CONTROL,9,10
0,MULTI,1,59
2,VAR,1,81
0,MULTI,72,27
1,CONTROL,3,5
0,MULTI,2,0
1,CONTROL,24,6
2,VAR,7,9
0,MULTI,55,9
1,CONTROL,24,60
0,MULTI,1,4
0,MULTI,20,9
2,VAR,12,13
3,VALUE,111,67
3,VALUE,3,33
1,CONTROL,10,17
3,VALUE,6,6
2,VAR,8,36
3,VALUE,8,4
3,VALUE,63,54
0,MULTI,97,38
3,VALUE,10,25
0,MULTI,76,25
1,CONTROL,6,2
2,VAR,8,30
1,CONTROL,1,9
1,CONTROL,7,7
0,MULTI,14,7
2,VAR,3,6
0,MULTI,2,2
2,VAR,1,2
0,MULTI,10,1
1,CONTROL,2,1
0,MULTI,13,2
2,VAR,46,26
2,VAR,2,5
0,MULTI,66,32
3,VALUE,16,14
0,MULTI,231,2
3,VALUE,103,85
2,VAR,1,4
3,VALUE,1,0
1,CONTROL,5,7
0,MULTI,78,43
0,MULTI,283,100
2,VAR,10,10
3,VALUE,75,43
1,CONTROL,3,12
0,MULTI,11,4
3,VALUE,24,44
2,VAR,6,2
0,MULTI,8,3
3,VALUE,2,2
2,VAR,1,1
2,VAR,2,9
3,VALUE,85,97
1,CONTROL,50,2
3,VALUE,8,0
2,VAR,2,4
1,CONTROL,5,2
0,MULTI,7,10
2,VAR,4,17
1,CONTROL,6,4
0,MULTI,50,9
0,MULTI,6,4
3,VALUE,8,26
2,VAR,200,96
2,VAR,18,11
0,MULTI,322,148
0,MULTI,9,1
1,CONTROL,13,0
1,CONTROL,35,104
1,CONTROL,4,4
1,CONTROL,1,3
3,VALUE,2,2
0,MULTI,7,8
0,MULTI,40,10
2,VAR,3,4
2,VAR,8,5
1,CONTROL,16,11
1,CONTROL,37,38
0,MULTI,49,21
3,VALUE,4,2
3,VALUE,10,54
0,MULTI,9,3
3,VALUE,1,1
3,VALUE,6,0
0,MULTI,36,6
1,CONTROL,2,3
0,MULTI,2,0
2,VAR,8,13
1,CONTROL,40,69
3,VALUE,5,2
3,VALUE,1,34
2,VAR,5,18
0,MULTI,32,6
2,VAR,11,21
1,CONTROL,35,57
0,MULTI,8,0
0,MULTI,2,0
2,VAR,2,9
1,CONTROL,1,2
2,VAR,2,11
0,MULTI,4,3
1,CONTROL,3,11
0,MULTI,66,20
0,MULTI,61,34
0,MULTI,20,0
2,VAR,72,84
2,VAR,1,3
3,VALUE,136,84
3,VALUE,9,5
0,MULTI,33,51
1,CONTROL,6,8
0,MULTI,2,0
3,VALUE,7,49
3,VALUE,10,206
2,VAR,72,38
2,VAR,27,22
0,MULTI,52,32
0,MULTI,10,16
3,VALUE,10,16
1,CONTROL,11,11
3,VALUE,23,23
2,VAR,5,14
1,CONTROL,7,10
0,MULTI,47,9
3,VALUE,8,68
0,MULTI,73,40
3,VALUE,25,24
3,VALUE,3,9
1,CONTROL,18,2
3,VALUE,45,51
1,CONTROL,2,6
1,CONTROL,25,34
0,MULTI,1,2
3,VALUE,16,0
0,MULTI,48,9
0,MULTI,1056,497
2,VAR,394,233
3,VALUE,8,7
2,VAR,19,15
1,CONTROL,2,4
1,CONTROL,52,50
0,MULTI,34,6
2,VAR,2,3
2,VAR,16,29
1,CONTROL,28,18
2,VAR,5,12
1,CONTROL,3,5
0,MULTI,3,4
2,VAR,4,175
1,CONTROL,1,1
3,VALUE,1,0
0,MULTI,55,43
1,CONTROL,13,13
2,VAR,24,25
1,CONTROL,16,10
2,VAR,97,170
2,VAR,2,11
0,MULTI,68,95
3,VALUE,4,0
2,VAR,3,4
3,VALUE,28,33
1,CONTROL,8,19
1,CONTROL,57,57
1,CONTROL,26,28
1,CONTROL,2,2
1,CONTROL,38,38
3,VALUE,49,19
3,VALUE,3,2
0,MULTI,3,0
1,CONTROL,10,49
1,CONTROL,18,26
1,CONTROL,8,2
0,MULTI,31,16
2,VAR,55,111
3,VALUE,6,10
1,CONTROL,2,5
1,CONTROL,10,13
1,CONTROL,6,3
3,VALUE,2,4
0,MULTI,58,27
0,MULTI,18,5
2,VAR,6,4
0,MULTI,16,0
1,CONTROL,2,77
0,MULTI,8,18
3,VALUE,32,83
1,CONTROL,15,36
1,CONTROL,2,4
3,VALUE,2,3
1,CONTROL,13,35
0,MULTI,22,9
0,MULTI,27,24
2,VAR,78,75
0,MULTI,54,0
2,VAR,58,34
3,VALUE,40,141
1,CONTROL,3,7
3,VALUE,7,12
3,VALUE,3,13
0,MULTI,14,3
2,VAR,73,69
3,VALUE,4,0
3,VALUE,22,4
2,VAR,3,2
0,MULTI,12,5
3,VALUE,12,7
2,VAR,7,7
3,VALUE,19,22
0,MULTI,2,0
0,MULTI,237,59
0,MULTI,2,0
1,CONTROL,36,11
1,CONTROL,33,34
2,VAR,18,8
0,MULTI,1,2
2,VAR,12,8
0,MULTI,145,67
1,CONTROL,13,6
0,MULTI,10,18
0,MULTI,15,5
2,VAR,6,49
3,VALUE,27,9
2,VAR,8,7
3,VALUE,26,10
1,CONTROL,2,2
0,MULTI,7,7
2,VAR,6,3
3,VALUE,27,21
1,CONTROL,87,4
2,VAR,16,14
0,MULTI,4,6
2,VAR,15,20
1,CONTROL,32,43
0,MULTI,42,6
3,VALUE,1,4
3,VALUE,2,30
3,VALUE,4,2
2,VAR,4,9
3,VALUE,14,12
0,MULTI,11,120
1,CONTROL,41,15
3,VALUE,4,0
1,CONTROL,2,6
0,MULTI,12,1
0,MULTI,9,17
0,MULTI,688,20
0,MULTI,2,6
3,VALUE,2,2
0,MULTI,198,32
3,VALUE,25,26
2,VAR,2,3
0,MULTI,24,13
1,CONTROL,16,42
0,MULTI,58,15
1,CONTROL,92,96
2,VAR,3,2
0,MULTI,10,2
0,MULTI,3,2
2,VAR,13,24
3,VALUE,3,0
3,VALUE,4,5
0,MULTI,4,33
0,MULTI,2,2
2,VAR,46,69
3,VALUE,27,67
0,MULTI,1,0
0,MULTI,61,50
2,VAR,9,9
3,VALUE,1,2
0,MULTI,20,15
3,VALUE,13,12
3,VALUE,6,4
0,MULTI,1,9
3,VALUE,8,1
3,VALUE,1,3
1,CONTROL,46,84
2,VAR,8,1
0,MULTI,8,2
3,VALUE,6,11
2,VAR,11,15
3,VALUE,32,16
1,CONTROL,7,15
2,VAR,4,10
0,MULTI,24,29
3,VALUE,78,18
0,MULTI,62,77
1,CONTROL,4,2
0,MULTI,19,13
3,VALUE,24,32
3,VALUE,15,19
1,CONTROL,2,2
1,CONTROL,1,5
3,VALUE,1,12
3,VALUE,14,26
2,VAR,2,10
0,MULTI,27,4
3,VALUE,48,24
3,VALUE,321,466
0,MULTI,103,44
0,MULTI,141,39
1,CONTROL,142,107
0,MULTI,14,0
0,MULTI,1,2
1,CONTROL,4,4
0,MULTI,31,7
1,CONTROL,1,8
1,CONTROL,1,2
0,MULTI,2,0
3,VALUE,9,5
3,VALUE,4,0
2,VAR,12,12
3,VALUE,4,0
3,VALUE,4,4
0,MULTI,5,1
0,MULTI,2,0
0,MULTI,9,16
3,VALUE,2,13
3,VALUE,8,0
1,CONTROL,12,12
1,CONTROL,35,39
3,VALUE,4,4
1,CONTROL,16,12
0,MULTI,4,4
3,VALUE,2,4
2,VAR,2,4
0,MULTI,122,55
0,MULTI,23,14
0,MULTI,143,10
3,VALUE,8,8
0,MULTI,36,2
3,VALUE,9,5
3,VALUE,6,0
0,MULTI,32,9
2,VAR,2,2
3,VALUE,6,2
1,CONTROL,68,1
0,MULTI,8,2
2,VAR,17,20
2,VAR,5,7
0,MULTI,18,5
3,VALUE,16,3
0,MULTI,10,0
3,VALUE,1,5
3,VALUE,83,12
1,CONTROL,18,2
3,VALUE,11,8
2,VAR,2,4
0,MULTI,10,6
0,MULTI,57,20
0,MULTI,6,4
2,VAR,6,13
3,VALUE,4,3
0,MULTI,4,3
0,MULTI,8,4
2,VAR,16,57
0,MULTI,96,22
3,VALUE,4,3
3,VALUE,1,1
2,VAR,28,37
3,VALUE,4,6
2,VAR,3,7
3,VALUE,4,0
