Ordinal,Type,Added,AST
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,4,6
2,VAR,3,6
3,VALUE,4,6
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,20,1
3,VALUE,20,1
0,MULTI,12,13
1,CONTROL,7,13
3,VALUE,5,13
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,13,1
2,VAR,11,1
3,VALUE,13,1
0,MULTI,6,14
3,VALUE,6,14
0,MULTI,6,3
3,VALUE,6,3
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,4,4
2,VAR,2,4
3,VALUE,4,4
0,MULTI,23,9
1,CONTROL,10,9
2,VAR,2,9
3,VALUE,12,9
0,MULTI,3,2
1,CONTROL,3,2
0,MULTI,46,4
1,CONTROL,10,4
3,VALUE,46,4
0,MULTI,11,36
1,CONTROL,7,36
3,VALUE,9,36
0,MULTI,23,2
1,CONTROL,23,2
0,MULTI,1,25
2,VAR,1,25
0,MULTI,18,56
1,CONTROL,11,56
2,VAR,1,56
3,VALUE,12,56
0,MULTI,103,5
1,CONTROL,101,5
3,VALUE,25,5
0,MULTI,23,94
1,CONTROL,20,94
2,VAR,7,94
3,VALUE,7,94
0,MULTI,6,15
1,CONTROL,3,15
2,VAR,3,15
3,VALUE,3,15
0,MULTI,187,23
1,CONTROL,185,23
2,VAR,2,23
3,VALUE,2,23
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,10,3
3,VALUE,10,3
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,6
3,VALUE,1,6
0,MULTI,12,2
3,VALUE,12,2
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,4,16
2,VAR,4,16
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,1,139
2,VAR,1,139
3,VALUE,1,139
0,MULTI,8,25
1,CONTROL,1,25
2,VAR,5,25
3,VALUE,8,25
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,2,19
1,CONTROL,2,19
3,VALUE,1,19
0,MULTI,1,33
2,VAR,1,33
3,VALUE,1,33
0,MULTI,3,54
2,VAR,3,54
3,VALUE,3,54
0,MULTI,136,39
1,CONTROL,4,39
2,VAR,132,39
3,VALUE,130,39
0,MULTI,8,6
3,VALUE,8,6
0,MULTI,1,2
2,VAR,1,2
0,MULTI,6,1
1,CONTROL,2,1
3,VALUE,5,1
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,12,0
0,MULTI,1,36
2,VAR,1,36
3,VALUE,1,36
0,MULTI,18,142
2,VAR,8,142
3,VALUE,14,142
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,3,12
2,VAR,2,12
3,VALUE,3,12
0,MULTI,24,38
1,CONTROL,24,38
3,VALUE,1,38
0,MULTI,3,0
2,VAR,3,0
3,VALUE,3,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,20,117
2,VAR,17,117
3,VALUE,14,117
0,MULTI,41,13
1,CONTROL,34,13
3,VALUE,7,13
0,MULTI,101,38
1,CONTROL,101,38
3,VALUE,16,38
0,MULTI,40,8
3,VALUE,40,8
0,MULTI,21,6
1,CONTROL,10,6
2,VAR,1,6
3,VALUE,11,6
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,13,0
0,MULTI,58,10
1,CONTROL,58,10
3,VALUE,6,10
0,MULTI,4,8
2,VAR,1,8
3,VALUE,4,8
0,MULTI,2,2
1,CONTROL,2,2
0,MULTI,1,2
2,VAR,1,2
0,MULTI,5,5
1,CONTROL,3,5
3,VALUE,2,5
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,1,11
2,VAR,1,11
3,VALUE,1,11
0,MULTI,8,2
3,VALUE,8,2
0,MULTI,7,17
2,VAR,2,17
3,VALUE,7,17
0,MULTI,13,10
1,CONTROL,12,10
3,VALUE,1,10
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,8,5
3,VALUE,8,5
0,MULTI,28,38
1,CONTROL,28,38
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,8,13
1,CONTROL,8,13
0,MULTI,11,0
3,VALUE,11,0
0,MULTI,3,4
1,CONTROL,3,4
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,3,4
3,VALUE,3,4
0,MULTI,77,20
3,VALUE,77,20
0,MULTI,4,16
1,CONTROL,4,16
3,VALUE,4,16
0,MULTI,3,17
2,VAR,1,17
3,VALUE,3,17
0,MULTI,2,36
3,VALUE,2,36
0,MULTI,2,1
3,VALUE,2,1
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,6,3
1,CONTROL,6,3
0,MULTI,87,247
1,CONTROL,87,247
0,MULTI,9,10
2,VAR,3,10
3,VALUE,9,10
0,MULTI,2,7
2,VAR,2,7
3,VALUE,2,7
0,MULTI,3,49
1,CONTROL,2,49
2,VAR,1,49
3,VALUE,1,49
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,5,2
3,VALUE,5,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,20,2
2,VAR,5,2
3,VALUE,20,2
0,MULTI,35,6
2,VAR,1,6
3,VALUE,34,6
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,6,149
3,VALUE,6,149
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,4,18
3,VALUE,4,18
0,MULTI,24,33
1,CONTROL,24,33
0,MULTI,1,13
2,VAR,1,13
3,VALUE,1,13
0,MULTI,6,6
2,VAR,6,6
3,VALUE,6,6
0,MULTI,2,6
3,VALUE,2,6
0,MULTI,6,5
1,CONTROL,5,5
3,VALUE,1,5
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,7,9
1,CONTROL,4,9
2,VAR,3,9
3,VALUE,1,9
0,MULTI,4,4
2,VAR,3,4
3,VALUE,2,4
0,MULTI,2,8
3,VALUE,2,8
0,MULTI,116,12
1,CONTROL,62,12
3,VALUE,58,12
0,MULTI,8,4
1,CONTROL,4,4
3,VALUE,8,4
0,MULTI,1,20
2,VAR,1,20
3,VALUE,1,20
0,MULTI,1,1
3,VALUE,1,1
0,MULTI,45,95
1,CONTROL,39,95
2,VAR,5,95
3,VALUE,13,95
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,6,7
3,VALUE,6,7
0,MULTI,1,10
2,VAR,1,10
3,VALUE,1,10
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,16,2
3,VALUE,16,2
0,MULTI,6,1
1,CONTROL,6,1
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,16,3
3,VALUE,16,3
0,MULTI,1,1
1,CONTROL,1,1
0,MULTI,1,19
3,VALUE,1,19
0,MULTI,1,48
2,VAR,1,48
3,VALUE,1,48
0,MULTI,2,5
1,CONTROL,2,5
0,MULTI,6,13
1,CONTROL,6,13
3,VALUE,2,13
0,MULTI,54,4
1,CONTROL,54,4
0,MULTI,12,8
2,VAR,1,8
3,VALUE,12,8
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,2,14
3,VALUE,2,14
0,MULTI,2,26
2,VAR,1,26
3,VALUE,2,26
0,MULTI,2,25
3,VALUE,2,25
0,MULTI,1,89
2,VAR,1,89
3,VALUE,1,89
0,MULTI,5,6
2,VAR,5,6
3,VALUE,4,6
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,6,152
2,VAR,3,152
3,VALUE,6,152
0,MULTI,3,2
2,VAR,1,2
3,VALUE,2,2
0,MULTI,44,11
1,CONTROL,43,11
2,VAR,1,11
3,VALUE,1,11
0,MULTI,14,0
2,VAR,5,0
3,VALUE,10,0
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,7,0
3,VALUE,7,0
0,MULTI,5,12
1,CONTROL,1,12
2,VAR,4,12
3,VALUE,4,12
0,MULTI,6,71
2,VAR,6,71
3,VALUE,6,71
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,4,4
2,VAR,4,4
3,VALUE,4,4
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,1,10
2,VAR,1,10
3,VALUE,1,10
0,MULTI,36,10
1,CONTROL,34,10
3,VALUE,2,10
0,MULTI,1,20
2,VAR,1,20
3,VALUE,1,20
0,MULTI,4,14
2,VAR,4,14
3,VALUE,4,14
0,MULTI,3,6
2,VAR,1,6
3,VALUE,3,6
0,MULTI,4,10
1,CONTROL,4,10
3,VALUE,2,10
0,MULTI,28,8
3,VALUE,28,8
0,MULTI,14,8
2,VAR,3,8
3,VALUE,13,8
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,16,14
3,VALUE,16,14
0,MULTI,2,4
1,CONTROL,2,4
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,1,8
2,VAR,1,8
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,3,23
1,CONTROL,3,23
0,MULTI,10,18
1,CONTROL,3,18
2,VAR,4,18
3,VALUE,7,18
0,MULTI,43,29
1,CONTROL,41,29
2,VAR,2,29
3,VALUE,10,29
0,MULTI,24,38
1,CONTROL,24,38
3,VALUE,1,38
0,MULTI,2,25
2,VAR,2,25
3,VALUE,2,25
0,MULTI,1,10
3,VALUE,1,10
0,MULTI,12,6
1,CONTROL,7,6
2,VAR,1,6
3,VALUE,6,6
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,1,2
1,CONTROL,1,2
0,MULTI,42,5
1,CONTROL,42,5
0,MULTI,8,1
2,VAR,2,1
3,VALUE,8,1
0,MULTI,2,18
2,VAR,2,18
3,VALUE,2,18
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,11,19
1,CONTROL,11,19
0,MULTI,6,2
1,CONTROL,6,2
0,MULTI,18,9
1,CONTROL,16,9
2,VAR,2,9
3,VALUE,4,9
0,MULTI,23,14
1,CONTROL,11,14
3,VALUE,12,14
0,MULTI,15,22
1,CONTROL,14,22
3,VALUE,1,22
0,MULTI,4,15
2,VAR,4,15
3,VALUE,3,15
0,MULTI,4,5
2,VAR,2,5
3,VALUE,2,5
0,MULTI,12,13
2,VAR,3,13
3,VALUE,12,13
0,MULTI,33,130
1,CONTROL,27,130
2,VAR,2,130
3,VALUE,8,130
0,MULTI,1,37
2,VAR,1,37
3,VALUE,1,37
0,MULTI,2,7
3,VALUE,2,7
0,MULTI,37,16
1,CONTROL,37,16
0,MULTI,2,2
2,VAR,2,2
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,12,13
3,VALUE,12,13
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,4,10
1,CONTROL,4,10
3,VALUE,4,10
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,18,86
1,CONTROL,16,86
3,VALUE,4,86
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,18,11
3,VALUE,18,11
0,MULTI,12,19
1,CONTROL,12,19
0,MULTI,1,9
3,VALUE,1,9
0,MULTI,18,18
1,CONTROL,10,18
3,VALUE,18,18
0,MULTI,142,14
1,CONTROL,142,14
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,3,1
3,VALUE,3,1
0,MULTI,1,3
3,VALUE,1,3
0,MULTI,1,2
2,VAR,1,2
3,VALUE,1,2
0,MULTI,4,3
1,CONTROL,4,3
0,MULTI,25,131
2,VAR,16,131
3,VALUE,25,131
0,MULTI,10,16
1,CONTROL,10,16
0,MULTI,17,22
1,CONTROL,12,22
2,VAR,4,22
3,VALUE,11,22
0,MULTI,30,70
3,VALUE,30,70
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,63,14
1,CONTROL,63,14
0,MULTI,38,26
1,CONTROL,37,26
2,VAR,1,26
3,VALUE,1,26
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,16,2
1,CONTROL,16,2
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,7,19
1,CONTROL,6,19
2,VAR,1,19
3,VALUE,1,19
0,MULTI,1,78
2,VAR,1,78
3,VALUE,1,78
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,74,22
1,CONTROL,74,22
3,VALUE,4,22
0,MULTI,8,4
2,VAR,2,4
3,VALUE,8,4
0,MULTI,11,4
2,VAR,1,4
3,VALUE,10,4
0,MULTI,4,3
1,CONTROL,4,3
0,MULTI,16,4
1,CONTROL,10,4
3,VALUE,8,4
0,MULTI,12,17
1,CONTROL,12,17
3,VALUE,4,17
0,MULTI,1,0
2,VAR,1,0
3,VALUE,1,0
0,MULTI,7,1
3,VALUE,7,1
0,MULTI,3,5
2,VAR,3,5
0,MULTI,3,1
1,CONTROL,3,1
0,MULTI,19,7
3,VALUE,19,7
0,MULTI,23,3
2,VAR,1,3
3,VALUE,23,3
0,MULTI,26,10
1,CONTROL,8,10
2,VAR,2,10
3,VALUE,22,10
0,MULTI,30,31
1,CONTROL,12,31
2,VAR,10,31
3,VALUE,20,31
0,MULTI,18,7
1,CONTROL,15,7
2,VAR,2,7
3,VALUE,4,7
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,9,31
2,VAR,9,31
3,VALUE,3,31
0,MULTI,2,1
3,VALUE,2,1
0,MULTI,78,35
1,CONTROL,78,35
3,VALUE,10,35
0,MULTI,2,0
2,VAR,2,0
3,VALUE,2,0
0,MULTI,1,5
3,VALUE,1,5
0,MULTI,14,2
3,VALUE,14,2
0,MULTI,8,2
1,CONTROL,8,2
0,MULTI,2,7
3,VALUE,2,7
0,MULTI,43,1
3,VALUE,43,1
0,MULTI,16,4
3,VALUE,16,4
0,MULTI,14,0
3,VALUE,14,0
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,9,5
1,CONTROL,1,5
3,VALUE,8,5
0,MULTI,168,7
1,CONTROL,168,7
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,6,3
3,VALUE,6,3
0,MULTI,4,2
1,CONTROL,4,2
3,VALUE,4,2
0,MULTI,9,15
3,VALUE,9,15
0,MULTI,180,2
1,CONTROL,180,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,3,10
2,VAR,3,10
3,VALUE,3,10
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,12,13
3,VALUE,12,13
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,2,41
2,VAR,2,41
3,VALUE,1,41
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,6,17
2,VAR,2,17
3,VALUE,6,17
0,MULTI,8,29
2,VAR,8,29
3,VALUE,2,29
0,MULTI,5,0
2,VAR,1,0
3,VALUE,5,0
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,5,13
1,CONTROL,3,13
2,VAR,2,13
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,8,0
3,VALUE,8,0
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,49,4
1,CONTROL,38,4
3,VALUE,31,4
0,MULTI,1,10
3,VALUE,1,10
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,14,9
1,CONTROL,14,9
3,VALUE,5,9
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,2,191
2,VAR,2,191
3,VALUE,2,191
0,MULTI,2,5
2,VAR,2,5
0,MULTI,1,5
3,VALUE,1,5
0,MULTI,1,1
3,VALUE,1,1
0,MULTI,5,3
2,VAR,5,3
3,VALUE,2,3
0,MULTI,1,1
2,VAR,1,1
3,VALUE,1,1
0,MULTI,5,4
1,CONTROL,2,4
3,VALUE,3,4
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,16,14
1,CONTROL,2,14
3,VALUE,16,14
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,5,15
2,VAR,5,15
3,VALUE,5,15
0,MULTI,63,2
1,CONTROL,63,2
0,MULTI,18,32
1,CONTROL,18,32
0,MULTI,6,7
2,VAR,2,7
3,VALUE,6,7
0,MULTI,6,19
1,CONTROL,6,19
3,VALUE,4,19
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,189,67
1,CONTROL,185,67
2,VAR,1,67
3,VALUE,6,67
0,MULTI,1,14
1,CONTROL,1,14
0,MULTI,7,9
1,CONTROL,1,9
3,VALUE,6,9
0,MULTI,1,39
3,VALUE,1,39
0,MULTI,1,20
3,VALUE,1,20
0,MULTI,3,14
1,CONTROL,3,14
0,MULTI,2,4
2,VAR,2,4
3,VALUE,1,4
0,MULTI,4,1
3,VALUE,4,1
0,MULTI,1,2
2,VAR,1,2
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,1,0
3,VALUE,1,0
0,MULTI,10,3
1,CONTROL,4,3
2,VAR,1,3
3,VALUE,7,3
0,MULTI,4,24
2,VAR,2,24
3,VALUE,4,24
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,2,20
2,VAR,2,20
3,VALUE,2,20
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,12,8
1,CONTROL,12,8
0,MULTI,41,23
1,CONTROL,34,23
3,VALUE,18,23
0,MULTI,6,5
1,CONTROL,6,5
0,MULTI,2,1
3,VALUE,2,1
0,MULTI,1,12
3,VALUE,1,12
0,MULTI,3,7
1,CONTROL,1,7
2,VAR,1,7
3,VALUE,3,7
0,MULTI,2,5
3,VALUE,2,5
0,MULTI,14,5
1,CONTROL,10,5
3,VALUE,8,5
0,MULTI,1,1
1,CONTROL,1,1
0,MULTI,12,8
1,CONTROL,12,8
3,VALUE,2,8
0,MULTI,1,12
2,VAR,1,12
3,VALUE,1,12
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,34,12
1,CONTROL,24,12
2,VAR,8,12
3,VALUE,27,12
0,MULTI,11,32
1,CONTROL,5,32
2,VAR,4,32
3,VALUE,4,32
0,MULTI,20,4
3,VALUE,20,4
0,MULTI,10,8
2,VAR,10,8
0,MULTI,10,18
1,CONTROL,2,18
3,VALUE,8,18
0,MULTI,242,4
3,VALUE,242,4
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,11,5
3,VALUE,11,5
0,MULTI,1,5
2,VAR,1,5
3,VALUE,1,5
0,MULTI,2,42
3,VALUE,2,42
0,MULTI,8,21
2,VAR,8,21
3,VALUE,8,21
0,MULTI,37,336
2,VAR,35,336
3,VALUE,4,336
0,MULTI,5,21
2,VAR,2,21
3,VALUE,5,21
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,30,0
1,CONTROL,26,0
3,VALUE,23,0
0,MULTI,7,1
3,VALUE,7,1
0,MULTI,5,3
3,VALUE,5,3
0,MULTI,250,28
1,CONTROL,228,28
3,VALUE,42,28
0,MULTI,7,67
2,VAR,7,67
3,VALUE,6,67
0,MULTI,198,13
1,CONTROL,198,13
3,VALUE,7,13
0,MULTI,1,23
2,VAR,1,23
0,MULTI,4,3
1,CONTROL,4,3
0,MULTI,2,45
2,VAR,2,45
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,14,2
1,CONTROL,14,2
3,VALUE,3,2
0,MULTI,2,5
3,VALUE,2,5
0,MULTI,8,79
1,CONTROL,7,79
3,VALUE,1,79
0,MULTI,2,4
2,VAR,2,4
3,VALUE,2,4
0,MULTI,185,679
2,VAR,110,679
3,VALUE,78,679
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,18,9
1,CONTROL,16,9
2,VAR,2,9
3,VALUE,4,9
0,MULTI,6,5
1,CONTROL,6,5
0,MULTI,53,12
3,VALUE,53,12
0,MULTI,13,2
2,VAR,1,2
3,VALUE,13,2
0,MULTI,64,4
3,VALUE,64,4
0,MULTI,2,343
2,VAR,2,343
3,VALUE,2,343
0,MULTI,2,6
3,VALUE,2,6
0,MULTI,3,3
3,VALUE,3,3
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,2,6
1,CONTROL,2,6
0,MULTI,12,8
1,CONTROL,9,8
2,VAR,3,8
3,VALUE,1,8
0,MULTI,1,3
2,VAR,1,3
0,MULTI,1,16
2,VAR,1,16
3,VALUE,1,16
0,MULTI,2,2
2,VAR,2,2
3,VALUE,2,2
0,MULTI,5,2
3,VALUE,5,2
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,5,18
1,CONTROL,5,18
0,MULTI,72,7
3,VALUE,72,7
0,MULTI,1,44
2,VAR,1,44
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,4,2
3,VALUE,4,2
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,11,0
0,MULTI,105,71
1,CONTROL,102,71
2,VAR,3,71
3,VALUE,49,71
0,MULTI,102,5
2,VAR,1,5
3,VALUE,102,5
0,MULTI,6,8
3,VALUE,6,8
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,8,47
2,VAR,4,47
3,VALUE,7,47
0,MULTI,1,235
2,VAR,1,235
3,VALUE,1,235
0,MULTI,24,9
1,CONTROL,24,9
3,VALUE,14,9
0,MULTI,28,59
1,CONTROL,22,59
2,VAR,1,59
3,VALUE,22,59
0,MULTI,6,4
1,CONTROL,6,4
0,MULTI,1,31
2,VAR,1,31
3,VALUE,1,31
0,MULTI,64,3
1,CONTROL,64,3
3,VALUE,8,3
0,MULTI,5,2
3,VALUE,5,2
0,MULTI,7,12
1,CONTROL,7,12
0,MULTI,2,11
1,CONTROL,2,11
0,MULTI,13,9
2,VAR,13,9
3,VALUE,13,9
0,MULTI,18,40
1,CONTROL,12,40
2,VAR,3,40
3,VALUE,8,40
0,MULTI,1,17
3,VALUE,1,17
0,MULTI,3,52
1,CONTROL,1,52
2,VAR,2,52
3,VALUE,2,52
0,MULTI,68,28
1,CONTROL,68,28
0,MULTI,1,9
2,VAR,1,9
3,VALUE,1,9
0,MULTI,13,8
2,VAR,13,8
3,VALUE,13,8
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,3,0
3,VALUE,3,0
0,MULTI,203,58
1,CONTROL,28,58
2,VAR,19,58
3,VALUE,179,58
0,MULTI,6,6
2,VAR,6,6
0,MULTI,2,0
2,VAR,2,0
3,VALUE,2,0
0,MULTI,4,0
3,VALUE,4,0
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,12,29
1,CONTROL,12,29
0,MULTI,8,4
1,CONTROL,8,4
0,MULTI,2,2
3,VALUE,2,2
0,MULTI,2,60
3,VALUE,2,60
0,MULTI,3,18
3,VALUE,3,18
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,19,5
1,CONTROL,18,5
2,VAR,1,5
0,MULTI,12,0
3,VALUE,12,0
0,MULTI,1,3
2,VAR,1,3
3,VALUE,1,3
0,MULTI,9,8
2,VAR,2,8
3,VALUE,8,8
0,MULTI,2,8
2,VAR,2,8
0,MULTI,28,2
1,CONTROL,28,2
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,1,12
3,VALUE,1,12
0,MULTI,1,13
3,VALUE,1,13
0,MULTI,4,3
2,VAR,4,3
3,VALUE,1,3
0,MULTI,12,2
3,VALUE,12,2
0,MULTI,1,10
1,CONTROL,1,10
0,MULTI,8,2
3,VALUE,8,2
0,MULTI,1,14
3,VALUE,1,14
0,MULTI,13,52
1,CONTROL,8,52
2,VAR,7,52
3,VALUE,5,52
0,MULTI,6,4
3,VALUE,6,4
0,MULTI,35,51
1,CONTROL,11,51
2,VAR,5,51
3,VALUE,26,51
0,MULTI,9,11
2,VAR,9,11
3,VALUE,9,11
0,MULTI,1,1
3,VALUE,1,1
0,MULTI,77,5
3,VALUE,77,5
0,MULTI,18,7
2,VAR,10,7
3,VALUE,14,7
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,13,5
3,VALUE,13,5
0,MULTI,69,107
1,CONTROL,66,107
2,VAR,2,107
3,VALUE,19,107
0,MULTI,18,12
1,CONTROL,18,12
0,MULTI,10,26
1,CONTROL,4,26
2,VAR,6,26
3,VALUE,6,26
0,MULTI,4,10
1,CONTROL,4,10
0,MULTI,2,2
2,VAR,2,2
0,MULTI,1,50
2,VAR,1,50
3,VALUE,1,50
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,4
2,VAR,1,4
3,VALUE,1,4
0,MULTI,6,11
2,VAR,6,11
3,VALUE,3,11
0,MULTI,16,0
3,VALUE,16,0
0,MULTI,33,6
3,VALUE,33,6
0,MULTI,5,6
2,VAR,3,6
3,VALUE,5,6
0,MULTI,3,46
1,CONTROL,2,46
2,VAR,1,46
3,VALUE,3,46
0,MULTI,76,68
1,CONTROL,50,68
2,VAR,24,68
3,VALUE,24,68
0,MULTI,2,4
3,VALUE,2,4
0,MULTI,36,26
2,VAR,36,26
3,VALUE,18,26
0,MULTI,59,96
1,CONTROL,52,96
2,VAR,2,96
3,VALUE,16,96
0,MULTI,8,8
2,VAR,3,8
3,VALUE,6,8
0,MULTI,31,22
1,CONTROL,29,22
3,VALUE,2,22
0,MULTI,2,5
2,VAR,2,5
3,VALUE,2,5
0,MULTI,47,3
1,CONTROL,28,3
3,VALUE,23,3
0,MULTI,15,0
1,CONTROL,13,0
3,VALUE,13,0
0,MULTI,12,3
1,CONTROL,12,3
0,MULTI,1,14
3,VALUE,1,14
0,MULTI,4,4
2,VAR,4,4
0,MULTI,3,5
2,VAR,3,5
3,VALUE,2,5
0,MULTI,1,2
1,CONTROL,1,2
0,MULTI,8,15
1,CONTROL,6,15
3,VALUE,4,15
0,MULTI,2,14
3,VALUE,2,14
0,MULTI,36,36
1,CONTROL,32,36
2,VAR,4,36
0,MULTI,2,3
2,VAR,2,3
3,VALUE,1,3
0,MULTI,75,29
1,CONTROL,71,29
2,VAR,1,29
3,VALUE,14,29
0,MULTI,4,65
2,VAR,4,65
3,VALUE,4,65
0,MULTI,1,2
3,VALUE,1,2
0,MULTI,3,199
1,CONTROL,1,199
2,VAR,2,199
3,VALUE,2,199
0,MULTI,4,3
3,VALUE,4,3
0,MULTI,4,2
1,CONTROL,4,2
0,MULTI,5,0
3,VALUE,5,0
0,MULTI,10,0
3,VALUE,10,0
0,MULTI,2,3
3,VALUE,2,3
0,MULTI,10,2
3,VALUE,10,2
0,MULTI,4,4
3,VALUE,4,4
0,MULTI,6,5
1,CONTROL,6,5
3,VALUE,4,5
0,MULTI,1,3
1,CONTROL,1,3
0,MULTI,2,4
2,VAR,1,4
3,VALUE,2,4
0,MULTI,6,0
3,VALUE,6,0
0,MULTI,61,29
2,VAR,1,29
3,VALUE,61,29
0,MULTI,240,32
1,CONTROL,220,32
3,VALUE,20,32
0,MULTI,61,5
1,CONTROL,60,5
2,VAR,1,5
3,VALUE,1,5
0,MULTI,2,0
3,VALUE,2,0
0,MULTI,1,4
3,VALUE,1,4
0,MULTI,1,13
2,VAR,1,13
3,VALUE,1,13
0,MULTI,1,5
3,VALUE,1,5
