Ordinal,Type,Added,AST
0,MULTI,9,6
1,CONTROL,4,6
2,VAR,2,6
3,VALUE,3,6
5,LINE,11,8
4,AST,8,8
5,LINE,2,1
4,AST,1,1
5,LINE,5,2
4,AST,2,2
0,MULTI,6,2
1,CONTROL,2,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,1,0
5,LINE,107,34
4,AST,34,34
0,MULTI,2,34
2,VAR,1,34
3,VALUE,1,34
5,LINE,6,6
4,AST,6,6
5,LINE,2,2
4,AST,2,2
0,MULTI,12,2
1,CONTROL,12,2
5,LINE,1,1
4,AST,1,1
5,LINE,127,11
4,AST,11,11
5,LINE,1,0
0,MULTI,5,0
3,VALUE,5,0
5,LINE,14,8
4,AST,8,8
5,LINE,10,0
5,LINE,16,1
4,AST,1,1
0,MULTI,2,1
2,VAR,2,1
5,LINE,17,12
4,AST,12,12
5,LINE,4,2
4,AST,2,2
0,MULTI,4,2
2,VAR,4,2
5,LINE,11,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,1,1
4,AST,1,1
5,LINE,24,0
5,LINE,5,3
4,AST,3,3
5,LINE,2,1
4,AST,1,1
0,MULTI,11,1
2,VAR,11,1
5,LINE,10,0
5,LINE,24,21
4,AST,21,21
5,LINE,2,2
4,AST,2,2
5,LINE,5,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,7,4
4,AST,4,4
0,MULTI,10,4
1,CONTROL,3,4
2,VAR,2,4
3,VALUE,5,4
5,LINE,218,83
4,AST,83,83
0,MULTI,345,83
1,CONTROL,86,83
2,VAR,107,83
3,VALUE,152,83
5,LINE,37,36
4,AST,36,36
0,MULTI,45,36
1,CONTROL,34,36
2,VAR,8,36
3,VALUE,3,36
5,LINE,27,42
4,AST,42,42
0,MULTI,170,42
1,CONTROL,40,42
2,VAR,65,42
3,VALUE,65,42
5,LINE,2,0
5,LINE,4,34
4,AST,34,34
5,LINE,3,0
0,MULTI,1,0
3,VALUE,1,0
5,LINE,32,0
5,LINE,2,0
5,LINE,72,223
4,AST,223,223
0,MULTI,214,223
1,CONTROL,191,223
2,VAR,11,223
3,VALUE,12,223
5,LINE,79,29
4,AST,29,29
0,MULTI,93,29
1,CONTROL,50,29
2,VAR,18,29
3,VALUE,25,29
5,LINE,2,0
5,LINE,12,48
4,AST,48,48
0,MULTI,124,48
1,CONTROL,88,48
2,VAR,18,48
3,VALUE,18,48
5,LINE,30,26
4,AST,26,26
5,LINE,4,4
4,AST,4,4
0,MULTI,16,4
1,CONTROL,4,4
3,VALUE,12,4
5,LINE,57,27
4,AST,27,27
0,MULTI,147,27
1,CONTROL,51,27
2,VAR,35,27
3,VALUE,61,27
5,LINE,4,4
4,AST,4,4
0,MULTI,2,4
1,CONTROL,2,4
5,LINE,17,0
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,19,5
4,AST,5,5
0,MULTI,13,5
2,VAR,5,5
3,VALUE,8,5
5,LINE,2,0
5,LINE,2,0
0,MULTI,10,0
3,VALUE,10,0
5,LINE,4,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,4,0
5,LINE,47,28
4,AST,28,28
0,MULTI,52,28
1,CONTROL,27,28
2,VAR,9,28
3,VALUE,16,28
5,LINE,2,1
4,AST,1,1
5,LINE,40,33
4,AST,33,33
5,LINE,10,6
4,AST,6,6
0,MULTI,15,6
2,VAR,3,6
3,VALUE,12,6
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
1,CONTROL,4,2
3,VALUE,2,2
5,LINE,25,0
5,LINE,8,0
5,LINE,13,0
5,LINE,15,12
4,AST,12,12
0,MULTI,3,12
1,CONTROL,3,12
5,LINE,29,33
4,AST,33,33
0,MULTI,14,33
2,VAR,2,33
3,VALUE,12,33
5,LINE,20,12
4,AST,12,12
0,MULTI,15,12
1,CONTROL,15,12
5,LINE,3,2
4,AST,2,2
0,MULTI,2,2
1,CONTROL,1,2
3,VALUE,1,2
5,LINE,63,45
4,AST,45,45
5,LINE,22,0
5,LINE,2,2
4,AST,2,2
5,LINE,7,0
5,LINE,2,0
5,LINE,2,4
4,AST,4,4
5,LINE,21,7
4,AST,7,7
0,MULTI,59,7
1,CONTROL,37,7
2,VAR,3,7
3,VALUE,19,7
5,LINE,34,10
4,AST,10,10
0,MULTI,14,10
1,CONTROL,2,10
2,VAR,6,10
3,VALUE,6,10
5,LINE,2,0
5,LINE,2,0
0,MULTI,6,0
3,VALUE,6,0
5,LINE,7,0
5,LINE,2,2
4,AST,2,2
0,MULTI,8,2
3,VALUE,8,2
5,LINE,12,0
5,LINE,20,20
4,AST,20,20
5,LINE,4,0
5,LINE,2,0
5,LINE,6,6
4,AST,6,6
5,LINE,3,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
5,LINE,10,7
4,AST,7,7
5,LINE,14,0
5,LINE,4,4
4,AST,4,4
5,LINE,8,4
4,AST,4,4
5,LINE,76,62
4,AST,62,62
5,LINE,23,16
4,AST,16,16
0,MULTI,18,16
1,CONTROL,14,16
2,VAR,3,16
3,VALUE,1,16
5,LINE,42,15
4,AST,15,15
0,MULTI,77,15
1,CONTROL,12,15
2,VAR,30,15
3,VALUE,35,15
5,LINE,1,1
4,AST,1,1
0,MULTI,2,1
2,VAR,1,1
3,VALUE,1,1
5,LINE,16,14
4,AST,14,14
0,MULTI,27,14
1,CONTROL,6,14
2,VAR,14,14
3,VALUE,7,14
5,LINE,17,0
5,LINE,14,8
4,AST,8,8
0,MULTI,10,8
1,CONTROL,8,8
3,VALUE,2,8
5,LINE,62,25
4,AST,25,25
0,MULTI,98,25
1,CONTROL,92,25
2,VAR,3,25
3,VALUE,3,25
5,LINE,2,2
4,AST,2,2
5,LINE,65,0
5,LINE,13,3
4,AST,3,3
0,MULTI,17,3
1,CONTROL,3,3
2,VAR,6,3
3,VALUE,8,3
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,38,41
4,AST,41,41
5,LINE,2,0
5,LINE,61,0
5,LINE,481,123
4,AST,123,123
5,LINE,3,2
4,AST,2,2
5,LINE,9,8
4,AST,8,8
5,LINE,13,9
4,AST,9,9
0,MULTI,18,9
1,CONTROL,8,9
2,VAR,8,9
3,VALUE,2,9
5,LINE,3,0
0,MULTI,1,0
3,VALUE,1,0
5,LINE,94,44
4,AST,44,44
5,LINE,2,2
4,AST,2,2
5,LINE,9,7
4,AST,7,7
5,LINE,2,0
5,LINE,245,89
4,AST,89,89
5,LINE,41,0
5,LINE,1,0
5,LINE,16,0
5,LINE,6,6
4,AST,6,6
5,LINE,14,10
4,AST,10,10
0,MULTI,14,10
1,CONTROL,14,10
5,LINE,3,0
0,MULTI,4,0
1,CONTROL,1,0
3,VALUE,3,0
5,LINE,6,4
4,AST,4,4
5,LINE,11,7
4,AST,7,7
5,LINE,4,0
5,LINE,3,0
0,MULTI,11,0
3,VALUE,11,0
5,LINE,4,4
4,AST,4,4
0,MULTI,4,4
3,VALUE,4,4
5,LINE,2,2
4,AST,2,2
5,LINE,21,13
4,AST,13,13
0,MULTI,44,13
1,CONTROL,12,13
2,VAR,10,13
3,VALUE,22,13
5,LINE,2,0
5,LINE,8,1
4,AST,1,1
0,MULTI,14,1
3,VALUE,14,1
5,LINE,7,6
4,AST,6,6
5,LINE,8,0
5,LINE,2,1
4,AST,1,1
5,LINE,1,1
4,AST,1,1
5,LINE,11,7
4,AST,7,7
5,LINE,15,0
5,LINE,2,0
5,LINE,2,0
5,LINE,29,12
4,AST,12,12
0,MULTI,31,12
1,CONTROL,12,12
2,VAR,11,12
3,VALUE,8,12
5,LINE,5,5
4,AST,5,5
0,MULTI,6,5
3,VALUE,6,5
5,LINE,5,2
4,AST,2,2
0,MULTI,1,2
1,CONTROL,1,2
5,LINE,152,0
5,LINE,47,56
4,AST,56,56
0,MULTI,877,56
1,CONTROL,824,56
2,VAR,45,56
3,VALUE,8,56
5,LINE,6,0
5,LINE,79,144
4,AST,144,144
0,MULTI,426,144
1,CONTROL,144,144
2,VAR,145,144
3,VALUE,137,144
5,LINE,16,3
4,AST,3,3
0,MULTI,20,3
1,CONTROL,2,3
2,VAR,6,3
3,VALUE,12,3
5,LINE,1,0
0,MULTI,5,0
3,VALUE,5,0
5,LINE,6,0
5,LINE,88,19
4,AST,19,19
0,MULTI,78,19
1,CONTROL,17,19
2,VAR,28,19
3,VALUE,33,19
5,LINE,13,8
4,AST,8,8
0,MULTI,3,8
1,CONTROL,3,8
5,LINE,108,111
4,AST,111,111
5,LINE,2,0
0,MULTI,6,0
3,VALUE,6,0
5,LINE,13,7
4,AST,7,7
5,LINE,10,10
4,AST,10,10
5,LINE,44,12
4,AST,12,12
5,LINE,5,2
4,AST,2,2
0,MULTI,6,2
2,VAR,3,2
3,VALUE,3,2
5,LINE,22,24
4,AST,24,24
5,LINE,8,0
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,11,4
4,AST,4,4
5,LINE,4,1
4,AST,1,1
5,LINE,117,94
4,AST,94,94
0,MULTI,147,94
1,CONTROL,51,94
2,VAR,39,94
3,VALUE,57,94
5,LINE,7,87
4,AST,87,87
5,LINE,2,0
5,LINE,4,2
4,AST,2,2
0,MULTI,16,2
1,CONTROL,12,2
2,VAR,4,2
5,LINE,8,0
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,7,5
4,AST,5,5
0,MULTI,10,5
3,VALUE,10,5
5,LINE,6,3
4,AST,3,3
0,MULTI,4,3
2,VAR,2,3
3,VALUE,2,3
5,LINE,2,2
4,AST,2,2
5,LINE,1,0
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,11,6
4,AST,6,6
5,LINE,22,4
4,AST,4,4
5,LINE,1,0
5,LINE,2,0
5,LINE,35,29
4,AST,29,29
5,LINE,72,43
4,AST,43,43
0,MULTI,21,43
1,CONTROL,2,43
2,VAR,7,43
3,VALUE,12,43
5,LINE,6,1
4,AST,1,1
0,MULTI,1,1
3,VALUE,1,1
5,LINE,1,0
5,LINE,6,0
5,LINE,13,0
5,LINE,3,3
4,AST,3,3
5,LINE,47,20
4,AST,20,20
0,MULTI,143,20
1,CONTROL,36,20
2,VAR,63,20
3,VALUE,44,20
5,LINE,60,10
4,AST,10,10
0,MULTI,74,10
1,CONTROL,10,10
2,VAR,16,10
3,VALUE,48,10
5,LINE,5,2
4,AST,2,2
0,MULTI,5,2
1,CONTROL,3,2
3,VALUE,2,2
5,LINE,7,6
4,AST,6,6
0,MULTI,16,6
1,CONTROL,10,6
2,VAR,3,6
3,VALUE,3,6
5,LINE,7,1
4,AST,1,1
5,LINE,7,1
4,AST,1,1
0,MULTI,2,1
3,VALUE,2,1
5,LINE,8,4
4,AST,4,4
0,MULTI,20,4
3,VALUE,20,4
5,LINE,2,0
5,LINE,2,2
4,AST,2,2
5,LINE,3,1
4,AST,1,1
5,LINE,9,0
5,LINE,12,0
5,LINE,6,4
4,AST,4,4
0,MULTI,4,4
1,CONTROL,4,4
5,LINE,6,0
5,LINE,2,0
5,LINE,3,3
4,AST,3,3
5,LINE,9,0
5,LINE,14,12
4,AST,12,12
0,MULTI,16,12
1,CONTROL,14,12
3,VALUE,2,12
5,LINE,4,0
5,LINE,254,115
4,AST,115,115
0,MULTI,389,115
1,CONTROL,110,115
2,VAR,131,115
3,VALUE,148,115
5,LINE,2,0
5,LINE,13,7
4,AST,7,7
5,LINE,14,0
5,LINE,9,4
4,AST,4,4
0,MULTI,2,4
2,VAR,1,4
3,VALUE,1,4
5,LINE,8,5
4,AST,5,5
5,LINE,26,16
4,AST,16,16
5,LINE,3,0
5,LINE,2,2
4,AST,2,2
5,LINE,8,0
5,LINE,4,4
4,AST,4,4
0,MULTI,10,4
3,VALUE,10,4
5,LINE,28,18
4,AST,18,18
5,LINE,9,6
4,AST,6,6
0,MULTI,5,6
1,CONTROL,5,6
5,LINE,4,2
4,AST,2,2
0,MULTI,1,2
1,CONTROL,1,2
5,LINE,2,2
4,AST,2,2
5,LINE,8,16
4,AST,16,16
5,LINE,5,5
4,AST,5,5
0,MULTI,2,5
2,VAR,2,5
5,LINE,26,0
5,LINE,36,0
0,MULTI,18,0
3,VALUE,18,0
5,LINE,2,2
4,AST,2,2
5,LINE,10,3
4,AST,3,3
5,LINE,8,0
5,LINE,4,2
4,AST,2,2
5,LINE,10,0
5,LINE,4,6
4,AST,6,6
5,LINE,4,2
4,AST,2,2
0,MULTI,1,2
3,VALUE,1,2
5,LINE,108,0
5,LINE,17,0
5,LINE,2,0
5,LINE,4,0
5,LINE,8,6
4,AST,6,6
0,MULTI,3,6
1,CONTROL,1,6
3,VALUE,2,6
5,LINE,3,32
4,AST,32,32
5,LINE,11,22
4,AST,22,22
5,LINE,1,1
4,AST,1,1
0,MULTI,1,1
1,CONTROL,1,1
5,LINE,3,1
4,AST,1,1
5,LINE,4,4
4,AST,4,4
5,LINE,16,0
5,LINE,6,0
5,LINE,13,6
4,AST,6,6
5,LINE,10,4
4,AST,4,4
0,MULTI,7,4
1,CONTROL,1,4
2,VAR,6,4
5,LINE,1,1
4,AST,1,1
5,LINE,34,13
4,AST,13,13
0,MULTI,19,13
1,CONTROL,7,13
2,VAR,7,13
3,VALUE,5,13
5,LINE,34,26
4,AST,26,26
0,MULTI,73,26
1,CONTROL,25,26
2,VAR,36,26
3,VALUE,12,26
5,LINE,8,0
5,LINE,26,6
4,AST,6,6
5,LINE,5,1
4,AST,1,1
5,LINE,3,0
5,LINE,2,0
5,LINE,2,0
5,LINE,4,2
4,AST,2,2
5,LINE,18,8
4,AST,8,8
5,LINE,28,35
4,AST,35,35
0,MULTI,50,35
1,CONTROL,22,35
2,VAR,15,35
3,VALUE,13,35
5,LINE,6,4
4,AST,4,4
0,MULTI,1,4
3,VALUE,1,4
5,LINE,17,9
4,AST,9,9
5,LINE,2,2
4,AST,2,2
5,LINE,27,26
4,AST,26,26
5,LINE,12,7
4,AST,7,7
0,MULTI,5,7
1,CONTROL,1,7
2,VAR,2,7
3,VALUE,2,7
5,LINE,4,6
4,AST,6,6
5,LINE,16,0
5,LINE,25,6
4,AST,6,6
5,LINE,29,19
4,AST,19,19
0,MULTI,66,19
1,CONTROL,9,19
2,VAR,21,19
3,VALUE,36,19
5,LINE,10,10
4,AST,10,10
0,MULTI,23,10
1,CONTROL,2,10
2,VAR,7,10
3,VALUE,14,10
5,LINE,14,11
4,AST,11,11
0,MULTI,4,11
1,CONTROL,1,11
2,VAR,3,11
5,LINE,4,0
5,LINE,9,4
4,AST,4,4
0,MULTI,7,4
1,CONTROL,3,4
3,VALUE,4,4
5,LINE,1,0
5,LINE,2,2
4,AST,2,2
5,LINE,10,8
4,AST,8,8
0,MULTI,2,8
2,VAR,2,8
5,LINE,6,0
5,LINE,53,6
4,AST,6,6
5,LINE,24,0
5,LINE,24,0
5,LINE,21,14
4,AST,14,14
0,MULTI,262,14
1,CONTROL,262,14
5,LINE,25,10
4,AST,10,10
0,MULTI,33,10
1,CONTROL,10,10
2,VAR,11,10
3,VALUE,12,10
5,LINE,12,0
5,LINE,35,0
5,LINE,5,1
4,AST,1,1
5,LINE,2,0
5,LINE,14,0
5,LINE,79,0
5,LINE,7,0
5,LINE,2,2
4,AST,2,2
5,LINE,2,0
5,LINE,88,69
4,AST,69,69
0,MULTI,203,69
1,CONTROL,127,69
2,VAR,18,69
3,VALUE,58,69
5,LINE,2,0
5,LINE,8,0
5,LINE,4,8
4,AST,8,8
5,LINE,3,0
5,LINE,4,3
4,AST,3,3
0,MULTI,193,3
1,CONTROL,192,3
3,VALUE,1,3
5,LINE,2,0
5,LINE,4,4
4,AST,4,4
5,LINE,69,0
5,LINE,1,1
4,AST,1,1
5,LINE,2,2
4,AST,2,2
5,LINE,10,6
4,AST,6,6
0,MULTI,3,6
1,CONTROL,3,6
5,LINE,4,0
5,LINE,6,0
5,LINE,810,744
4,AST,744,744
5,LINE,12,12
4,AST,12,12
5,LINE,4,4
4,AST,4,4
5,LINE,13,6
4,AST,6,6
0,MULTI,3,6
1,CONTROL,2,6
2,VAR,1,6
5,LINE,4,3
4,AST,3,3
5,LINE,9,0
5,LINE,2,0
5,LINE,9,4
4,AST,4,4
0,MULTI,4,4
2,VAR,2,4
3,VALUE,2,4
5,LINE,6,6
4,AST,6,6
5,LINE,2,0
5,LINE,2,0
5,LINE,7,5
4,AST,5,5
0,MULTI,23,5
1,CONTROL,19,5
2,VAR,2,5
3,VALUE,2,5
5,LINE,18,0
5,LINE,582,918
4,AST,918,918
0,MULTI,1625,918
1,CONTROL,992,918
2,VAR,294,918
3,VALUE,339,918
5,LINE,3,2
4,AST,2,2
5,LINE,1,0
5,LINE,6,4
4,AST,4,4
5,LINE,12,10
4,AST,10,10
5,LINE,16,0
5,LINE,4,3
4,AST,3,3
5,LINE,3,0
5,LINE,350,8
4,AST,8,8
5,LINE,4,0
5,LINE,2,0
5,LINE,62,45
4,AST,45,45
0,MULTI,37,45
1,CONTROL,4,45
2,VAR,4,45
3,VALUE,29,45
5,LINE,14,8
4,AST,8,8
5,LINE,7,5
4,AST,5,5
0,MULTI,2,5
2,VAR,2,5
5,LINE,2,2
4,AST,2,2
5,LINE,14,0
5,LINE,7,0
0,MULTI,26,0
1,CONTROL,13,0
3,VALUE,13,0
5,LINE,2,2
4,AST,2,2
5,LINE,86,26
4,AST,26,26
5,LINE,7,0
5,LINE,6,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
5,LINE,4,0
5,LINE,38,0
5,LINE,7,1
4,AST,1,1
0,MULTI,4,1
3,VALUE,4,1
5,LINE,2,0
5,LINE,16,4
4,AST,4,4
0,MULTI,4,4
2,VAR,2,4
3,VALUE,2,4
5,LINE,4,4
4,AST,4,4
5,LINE,18,8
4,AST,8,8
0,MULTI,98,8
1,CONTROL,8,8
2,VAR,17,8
3,VALUE,73,8
5,LINE,8,6
4,AST,6,6
5,LINE,4,0
5,LINE,2,2
4,AST,2,2
5,LINE,12,0
5,LINE,4,0
5,LINE,13,19
4,AST,19,19
0,MULTI,11,19
1,CONTROL,7,19
2,VAR,3,19
3,VALUE,1,19
5,LINE,50,25
4,AST,25,25
5,LINE,1,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,10,6
4,AST,6,6
5,LINE,1,1
4,AST,1,1
5,LINE,8,2
4,AST,2,2
5,LINE,34,0
5,LINE,7,4
4,AST,4,4
0,MULTI,14,4
2,VAR,2,4
3,VALUE,12,4
5,LINE,20,14
4,AST,14,14
5,LINE,12,4
4,AST,4,4
0,MULTI,2,4
2,VAR,1,4
3,VALUE,1,4
5,LINE,32,29
4,AST,29,29
0,MULTI,44,29
1,CONTROL,41,29
3,VALUE,3,29
5,LINE,4,4
4,AST,4,4
5,LINE,24,16
4,AST,16,16
0,MULTI,90,16
1,CONTROL,16,16
2,VAR,36,16
3,VALUE,38,16
5,LINE,12,9
4,AST,9,9
0,MULTI,22,9
1,CONTROL,4,9
2,VAR,9,9
3,VALUE,9,9
5,LINE,2,2
4,AST,2,2
5,LINE,74,64
4,AST,64,64
5,LINE,19,0
5,LINE,2,2
4,AST,2,2
0,MULTI,2,2
3,VALUE,2,2
5,LINE,8,12
4,AST,12,12
0,MULTI,38,12
1,CONTROL,28,12
2,VAR,4,12
3,VALUE,6,12
5,LINE,17,0
5,LINE,17,11
4,AST,11,11
5,LINE,18,4
4,AST,4,4
5,LINE,2,0
5,LINE,2,0
0,MULTI,10,0
3,VALUE,10,0
5,LINE,15,0
5,LINE,44,27
4,AST,27,27
0,MULTI,76,27
1,CONTROL,27,27
2,VAR,29,27
3,VALUE,20,27
5,LINE,2,0
5,LINE,1,0
5,LINE,37,47
4,AST,47,47
5,LINE,5,4
4,AST,4,4
5,LINE,3,2
4,AST,2,2
0,MULTI,16,2
1,CONTROL,2,2
2,VAR,2,2
3,VALUE,12,2
5,LINE,2,2
4,AST,2,2
5,LINE,45,19
4,AST,19,19
5,LINE,2,0
5,LINE,2,0
5,LINE,2,0
0,MULTI,4,0
3,VALUE,4,0
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
3,VALUE,4,2
5,LINE,6,25
4,AST,25,25
0,MULTI,8,25
1,CONTROL,6,25
2,VAR,1,25
3,VALUE,1,25
5,LINE,4,20
4,AST,20,20
5,LINE,18,12
4,AST,12,12
0,MULTI,13,12
1,CONTROL,5,12
2,VAR,4,12
3,VALUE,4,12
5,LINE,3,2
4,AST,2,2
0,MULTI,66,2
1,CONTROL,66,2
5,LINE,2,0
5,LINE,5,0
5,LINE,8,2
4,AST,2,2
5,LINE,47,15
4,AST,15,15
0,MULTI,6,15
2,VAR,3,15
3,VALUE,3,15
5,LINE,49,27
4,AST,27,27
5,LINE,22,0
5,LINE,40,12
4,AST,12,12
5,LINE,1,0
5,LINE,2,0
5,LINE,7,5
4,AST,5,5
5,LINE,8,7
4,AST,7,7
0,MULTI,11,7
2,VAR,2,7
3,VALUE,9,7
5,LINE,2,2
4,AST,2,2
5,LINE,2,1
4,AST,1,1
5,LINE,72,60
4,AST,60,60
0,MULTI,62,60
1,CONTROL,41,60
2,VAR,7,60
3,VALUE,14,60
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
1,CONTROL,4,2
5,LINE,6,4
4,AST,4,4
5,LINE,18,1
4,AST,1,1
0,MULTI,20,1
2,VAR,6,1
3,VALUE,14,1
5,LINE,2,3
4,AST,3,3
5,LINE,2,2
4,AST,2,2
0,MULTI,4,2
1,CONTROL,4,2
5,LINE,1,0
5,LINE,13,9
4,AST,9,9
0,MULTI,38,9
2,VAR,19,9
3,VALUE,19,9
5,LINE,113,9
4,AST,9,9
0,MULTI,44,9
1,CONTROL,19,9
2,VAR,8,9
3,VALUE,17,9
5,LINE,2,3
4,AST,3,3
0,MULTI,17,3
3,VALUE,17,3
5,LINE,28,12
4,AST,12,12
5,LINE,2,5
4,AST,5,5
5,LINE,291,31
4,AST,31,31
0,MULTI,82,31
1,CONTROL,23,31
2,VAR,29,31
3,VALUE,30,31
5,LINE,6,0
5,LINE,22,8
4,AST,8,8
5,LINE,2,1
4,AST,1,1
5,LINE,107,28
4,AST,28,28
5,LINE,36,31
4,AST,31,31
0,MULTI,64,31
1,CONTROL,25,31
2,VAR,18,31
3,VALUE,21,31
5,LINE,8,5
4,AST,5,5
0,MULTI,23,5
1,CONTROL,11,5
2,VAR,4,5
3,VALUE,8,5
5,LINE,11,7
4,AST,7,7
0,MULTI,18,7
1,CONTROL,4,7
2,VAR,8,7
3,VALUE,6,7
5,LINE,9,0
5,LINE,3,0
5,LINE,8,4
4,AST,4,4
5,LINE,26,6
4,AST,6,6
5,LINE,11,6
4,AST,6,6
0,MULTI,14,6
2,VAR,4,6
3,VALUE,10,6
5,LINE,13,12
4,AST,12,12
0,MULTI,8,12
1,CONTROL,5,12
3,VALUE,3,12
5,LINE,4,2
4,AST,2,2
5,LINE,34,4
4,AST,4,4
5,LINE,21,11
4,AST,11,11
5,LINE,2,1
4,AST,1,1
5,LINE,6,6
4,AST,6,6
5,LINE,11,2
4,AST,2,2
0,MULTI,15,2
1,CONTROL,7,2
2,VAR,4,2
3,VALUE,4,2
5,LINE,24,0
5,LINE,3,2
4,AST,2,2
5,LINE,20,14
4,AST,14,14
5,LINE,53,39
4,AST,39,39
0,MULTI,58,39
1,CONTROL,12,39
2,VAR,20,39
3,VALUE,26,39
5,LINE,1,1
4,AST,1,1
0,MULTI,1,1
2,VAR,1,1
5,LINE,2,2
4,AST,2,2
5,LINE,135,140
4,AST,140,140
0,MULTI,16,140
1,CONTROL,3,140
2,VAR,7,140
3,VALUE,6,140
5,LINE,6,6
4,AST,6,6
0,MULTI,10,6
2,VAR,6,6
3,VALUE,4,6
5,LINE,2,0
0,MULTI,2,0
3,VALUE,2,0
5,LINE,251,161
4,AST,161,161
5,LINE,4,2
4,AST,2,2
0,MULTI,6,2
3,VALUE,6,2
5,LINE,2,0
5,LINE,114,0
5,LINE,8,6
4,AST,6,6
5,LINE,2,0
5,LINE,9,6
4,AST,6,6
0,MULTI,12,6
2,VAR,6,6
3,VALUE,6,6
5,LINE,3,1
4,AST,1,1
5,LINE,2,0
5,LINE,5,0
5,LINE,4,0
5,LINE,2,0
5,LINE,57,26
4,AST,26,26
5,LINE,12,2
4,AST,2,2
0,MULTI,5,2
2,VAR,2,2
3,VALUE,3,2
5,LINE,4,4
4,AST,4,4
5,LINE,4,0
5,LINE,1,0
5,LINE,4,3
4,AST,3,3
0,MULTI,32,3
1,CONTROL,32,3
5,LINE,61,30
4,AST,30,30
0,MULTI,6,30
1,CONTROL,3,30
2,VAR,3,30
5,LINE,116,127
4,AST,127,127
5,LINE,3,1
4,AST,1,1
0,MULTI,3,1
3,VALUE,3,1
5,LINE,12,12
4,AST,12,12
0,MULTI,60,12
1,CONTROL,60,12
5,LINE,4,2
4,AST,2,2
0,MULTI,2,2
1,CONTROL,2,2
5,LINE,3,10
4,AST,10,10
5,LINE,44,0
5,LINE,6,0
5,LINE,100,50
4,AST,50,50
0,MULTI,247,50
1,CONTROL,113,50
2,VAR,47,50
3,VALUE,87,50
5,LINE,22,0
5,LINE,6,3
4,AST,3,3
0,MULTI,2,3
3,VALUE,2,3
5,LINE,17,0
5,LINE,15,0
5,LINE,5,0
5,LINE,6,7
4,AST,7,7
0,MULTI,70,7
1,CONTROL,6,7
2,VAR,3,7
3,VALUE,61,7
5,LINE,2,2
4,AST,2,2
5,LINE,34,50
4,AST,50,50
0,MULTI,46,50
1,CONTROL,21,50
2,VAR,11,50
3,VALUE,14,50
5,LINE,14,8
4,AST,8,8
5,LINE,73,8
4,AST,8,8
0,MULTI,8,8
2,VAR,4,8
3,VALUE,4,8
5,LINE,62,51
4,AST,51,51
0,MULTI,89,51
1,CONTROL,23,51
2,VAR,29,51
3,VALUE,37,51
5,LINE,1,1
4,AST,1,1
5,LINE,9,7
4,AST,7,7
0,MULTI,14,7
1,CONTROL,4,7
2,VAR,5,7
3,VALUE,5,7
5,LINE,5,3
4,AST,3,3
0,MULTI,48,3
1,CONTROL,36,3
3,VALUE,12,3
5,LINE,14,5
4,AST,5,5
0,MULTI,4,5
3,VALUE,4,5
5,LINE,7,4
4,AST,4,4
5,LINE,1,0
5,LINE,6,6
4,AST,6,6
5,LINE,26,6
4,AST,6,6
0,MULTI,12,6
1,CONTROL,12,6
5,LINE,4,0
5,LINE,9,8
4,AST,8,8
5,LINE,8,6
4,AST,6,6
0,MULTI,3,6
3,VALUE,3,6
5,LINE,34,0
5,LINE,2,2
4,AST,2,2
0,MULTI,8,2
1,CONTROL,4,2
3,VALUE,4,2
5,LINE,6,2
4,AST,2,2
5,LINE,2,1
4,AST,1,1
0,MULTI,2,1
3,VALUE,2,1
5,LINE,2,2
4,AST,2,2
5,LINE,1,1
4,AST,1,1
5,LINE,7,5
4,AST,5,5
5,LINE,13,2
4,AST,2,2
5,LINE,16,8
4,AST,8,8
0,MULTI,36,8
1,CONTROL,7,8
2,VAR,14,8
3,VALUE,15,8
5,LINE,8,6
4,AST,6,6
5,LINE,2,0
5,LINE,14,0
5,LINE,5,2
4,AST,2,2
5,LINE,27,22
4,AST,22,22
5,LINE,32,8
4,AST,8,8
5,LINE,2,2
4,AST,2,2
0,MULTI,6,2
3,VALUE,6,2
5,LINE,5,2
4,AST,2,2
0,MULTI,4,2
2,VAR,2,2
3,VALUE,2,2
5,LINE,3,2
4,AST,2,2
5,LINE,2,2
4,AST,2,2
5,LINE,1,0
5,LINE,8,5
4,AST,5,5
0,MULTI,91,5
1,CONTROL,4,5
2,VAR,4,5
3,VALUE,83,5
5,LINE,4,4
4,AST,4,4
